prefix,asNumber,asName,asOrg,usage
8.13.224.0/27,1,LVLT-1,ARIN,
8.13.224.128/27,1,LVLT-1,ARIN,
8.13.224.192/27,1,LVLT-1,ARIN,
8.13.224.224/27,1,LVLT-1,ARIN,
8.13.224.32/27,1,LVLT-1,ARIN,
8.13.224.64/27,1,LVLT-1,ARIN,
8.13.224.96/27,1,LVLT-1,ARIN,
8.13.225.0/27,1,LVLT-1,ARIN,
8.13.225.32/27,1,LVLT-1,ARIN,
8.13.225.64/27,1,LVLT-1,ARIN,
8.13.226.0/27,1,LVLT-1,ARIN,
8.13.226.128/27,1,LVLT-1,ARIN,
8.13.226.160/27,1,LVLT-1,ARIN,
8.13.226.192/27,1,LVLT-1,ARIN,
8.13.226.224/27,1,LVLT-1,ARIN,
8.13.226.32/27,1,LVLT-1,ARIN,
8.13.226.64/27,1,LVLT-1,ARIN,
8.13.226.96/27,1,LVLT-1,ARIN,
8.13.227.0/27,1,LVLT-1,ARIN,
8.13.227.32/27,1,LVLT-1,ARIN,
8.13.228.0/27,1,LVLT-1,ARIN,
8.13.228.128/27,1,LVLT-1,ARIN,
8.13.228.160/27,1,LVLT-1,ARIN,
8.13.228.192/27,1,LVLT-1,ARIN,
8.13.228.32/27,1,LVLT-1,ARIN,
8.13.228.64/27,1,LVLT-1,ARIN,
8.13.228.96/27,1,LVLT-1,ARIN,
8.13.229.0/27,1,LVLT-1,ARIN,
8.13.229.128/27,1,LVLT-1,ARIN,
8.13.229.160/27,1,LVLT-1,ARIN,
8.13.229.192/27,1,LVLT-1,ARIN,
8.13.229.32/27,1,LVLT-1,ARIN,
8.13.229.64/27,1,LVLT-1,ARIN,
8.13.229.96/27,1,LVLT-1,ARIN,
8.13.230.0/27,1,LVLT-1,ARIN,
8.13.230.128/27,1,LVLT-1,ARIN,
8.13.230.160/27,1,LVLT-1,ARIN,
8.13.230.192/27,1,LVLT-1,ARIN,
8.13.230.224/27,1,LVLT-1,ARIN,
8.13.230.32/27,1,LVLT-1,ARIN,
8.13.230.64/27,1,LVLT-1,ARIN,
8.13.230.96/27,1,LVLT-1,ARIN,
8.13.231.0/27,1,LVLT-1,ARIN,
8.13.231.224/27,1,LVLT-1,ARIN,
8.13.231.32/27,1,LVLT-1,ARIN,
8.13.231.64/27,1,LVLT-1,ARIN,
8.13.232.0/27,1,LVLT-1,ARIN,
8.13.232.128/27,1,LVLT-1,ARIN,
8.13.232.192/27,1,LVLT-1,ARIN,
8.13.232.224/27,1,LVLT-1,ARIN,
8.13.232.32/27,1,LVLT-1,ARIN,
8.13.232.64/27,1,LVLT-1,ARIN,
8.13.232.96/27,1,LVLT-1,ARIN,
8.13.233.0/27,1,LVLT-1,ARIN,
8.13.234.0/27,1,LVLT-1,ARIN,
8.13.234.128/27,1,LVLT-1,ARIN,
8.13.234.160/27,1,LVLT-1,ARIN,
8.13.234.192/27,1,LVLT-1,ARIN,
8.13.234.32/27,1,LVLT-1,ARIN,
8.13.234.64/27,1,LVLT-1,ARIN,
8.13.234.96/27,1,LVLT-1,ARIN,
8.37.73.192/27,20070,TELNES,ARIN,
8.37.73.32/27,20070,TELNES,ARIN,
8.37.75.160/27,20070,TELNES,ARIN,
8.37.231.32/27,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
9.9.9.32/27,19281,QUAD9-AS-1,ARIN,美国纽约IBM公司
12.5.176.192/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.17.136.160/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.232.64/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.238.192/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.238.224/27,7018,ATT-INTERNET4,ARIN,美国InFlowSTL01
12.32.34.0/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.38.254.0/27,7018,ATT-INTERNET4,ARIN,美国卡森纽曼学院
12.38.254.32/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.45.205.160/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.49.240.96/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.127.16.96/27,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.17.96/27,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.166.30.32/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.175.96.32/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.165.0/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.207.192.0/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.207.192.64/27,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.207.192.96/27,7018,ATT-INTERNET4,ARIN,美国加利福尼亚州斯坦福市斯坦福大学
14.104.47.224/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.104.50.160/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.105.64.0/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.228.96/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.255.0/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.160/27,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.197.149.0/27,NA,NA, ,北京市鹏博士长城宽带
14.197.149.160/27,NA,NA, ,北京市鹏博士长城宽带
14.197.149.192/27,NA,NA, ,北京市鹏博士长城宽带
14.197.149.96/27,NA,NA, ,北京市鹏博士长城宽带
14.197.176.160/27,NA,NA, ,北京市鹏博士长城宽带
14.197.176.192/27,NA,NA, ,北京市鹏博士长城宽带
14.197.177.160/27,NA,NA, ,北京市鹏博士长城宽带
14.197.177.32/27,NA,NA, ,北京市鹏博士长城宽带
14.197.178.0/27,NA,NA, ,北京市鹏博士长城宽带
14.197.199.64/27,NA,NA, ,北京市鹏博士长城宽带
14.197.201.128/27,NA,NA, ,北京市鹏博士长城宽带
14.197.201.224/27,NA,NA, ,北京市鹏博士长城宽带
14.197.203.0/27,NA,NA, ,北京市鹏博士长城宽带
14.197.203.160/27,NA,NA, ,北京市鹏博士长城宽带
14.197.209.160/27,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.160/27,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.64/27,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.211.128/27,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.215.96/27,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.240.160/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.128/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.192/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.224/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.0/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.192/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.0/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.192/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.64/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.246.224/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.128/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.0/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.128/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.252.224/27,NA,NA, ,上海市长城宽带互联节点
14.197.252.32/27,NA,NA, ,上海市长城宽带互联节点
14.197.253.0/27,NA,NA, ,上海市长城宽带互联节点
14.197.253.224/27,NA,NA, ,上海市长城宽带互联节点
14.197.253.64/27,NA,NA, ,上海市长城宽带互联节点
14.197.254.32/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.96/27,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.204.75.128/27,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.204.84.64/27,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.209.44.0/27,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市电信
14.209.47.160/27,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市怀集县电信
15.89.145.128/27,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.146.192/27,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.96/27,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.145.96/27,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.128/27,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.0.166.32/27,714,APPLE-ENGINEERING,ARIN,英国Apple
17.0.184.0/27,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.184.96/27,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.186.32/27,714,APPLE-ENGINEERING,ARIN,日本Apple
17.0.190.96/27,714,APPLE-ENGINEERING,ARIN,香港Apple
17.1.0.160/27,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.0.224/27,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.2.224/27,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.3.0/27,714,APPLE-ENGINEERING,ARIN,美国Apple
17.91.1.224/27,714,APPLE-ENGINEERING,ARIN,美国Apple
23.2.137.64/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.32/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.181.32/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.42.191.160/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.228.192/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.53.0/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.121.64/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.224/27,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.98.56.64/27,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,日本Microsoft公司
23.98.57.128/27,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,日本Microsoft公司
23.98.57.160/27,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft公司
24.154.1.32/27,27364,ACS-INTERNET,ARIN,美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
24.159.64.32/27,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.177.176.0/27,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.178.162.32/27,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.197.96.32/27,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.217.201.96/27,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.233.167.128/27,30404,ADVANCED1,ARIN,美国佛罗里达州布劳沃德县珊瑚泉市AdvancedCable通信公司
24.237.132.32/27,8047,GCI,ARIN,美国阿拉斯加
27.1.18.0/27,45996,GNJ-AS-KR,APNIC,
27.22.79.224/27,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.96/27,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.42.39.0/27,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.224/27,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.101.200.32/27,17841,NCIA-AS-KR,APNIC,
27.102.213.192/27,18338,STARVAN-AS-KR,APNIC,
27.102.217.0/27,45996,GNJ-AS-KR,APNIC,
27.102.217.160/27,45996,GNJ-AS-KR,APNIC,
27.102.217.224/27,45996,GNJ-AS-KR,APNIC,
27.102.217.32/27,45996,GNJ-AS-KR,APNIC,
27.102.223.0/27,45996,GNJ-AS-KR,APNIC,
27.111.100.160/27,17596,CST21-AS-KR,APNIC,
27.115.124.0/27,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.0/27,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.64/27,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.0/27,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.0/27,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.32/27,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.224/27,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.32/27,4134,CHINANET-BACKBONE,APNIC,甘肃省兰州市电信
27.225.40.32/27,4134,CHINANET-BACKBONE,APNIC,甘肃省定西市电信
27.225.176.32/27,4134,CHINANET-BACKBONE,APNIC,甘肃省武威市电信
27.255.66.32/27,4766,KIXS-AS-KR,APNIC,
27.255.104.160/27,38424,KCT-AS-KR,APNIC,
31.3.100.128/27,21155,ASN-PROSERVE,RIPE,
31.3.100.192/27,21155,ASN-PROSERVE,RIPE,
31.184.193.0/27,44050,PIN-AS,RIPE,
31.184.193.128/27,44050,PIN-AS,RIPE,
31.184.193.160/27,44050,PIN-AS,RIPE,
31.184.193.192/27,44050,PIN-AS,RIPE,
31.184.193.32/27,44050,PIN-AS,RIPE,
31.184.193.64/27,44050,PIN-AS,RIPE,
31.184.195.224/27,44050,PIN-AS,RIPE,
31.222.42.96/27,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
