prefix,asNumber,asName,asOrg,usage
1.20.160.0/19,23969_9737,TOT-NET TOTNET-TH-AS-AP ,APNIC  ,
1.20.192.0/19,23969_9737,TOT-NET TOTNET-TH-AS-AP ,APNIC  ,
1.20.224.0/19,23969_9737,TOT-NET TOTNET-TH-AS-AP ,APNIC  ,
1.26.32.0/19,4837,CHINA169-Backbone,APNIC,内蒙古联通
1.26.64.0/19,4837,CHINA169-Backbone,APNIC,内蒙古联通
1.26.224.0/19,4837,CHINA169-Backbone,APNIC,内蒙古通辽市联通
1.28.32.0/19,4837,CHINA169-Backbone,APNIC,内蒙古呼和浩特市联通
1.28.192.0/19,4837,CHINA169-Backbone,APNIC,内蒙古包头市联通
1.29.192.0/19,4837,CHINA169-Backbone,APNIC,内蒙古通辽市联通
1.30.0.0/19,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.64.0/19,4837,CHINA169-Backbone,APNIC,内蒙古乌兰察布市联通
1.30.192.0/19,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.32.0.0/19,4788,TMNET-AS-AP,APNIC,
1.32.32.0/19,4788,TMNET-AS-AP,APNIC,
1.32.64.0/19,4788,TMNET-AS-AP,APNIC,马来西亚大马电讯
1.35.32.0/19,3462,HINET,APNIC,台湾省新北市中华电信
1.35.64.0/19,3462,HINET,APNIC,台湾省中华电信
1.35.128.0/19,3462,HINET,APNIC,台湾省中华电信
1.36.0.0/19,4760,HKTIMS-AP,APNIC,
1.36.32.0/19,4760,HKTIMS-AP,APNIC,
1.36.64.0/19,4760,HKTIMS-AP,APNIC,
1.36.96.0/19,4760,HKTIMS-AP,APNIC,
1.36.128.0/19,4760,HKTIMS-AP,APNIC,
1.36.160.0/19,4760,HKTIMS-AP,APNIC,
1.36.192.0/19,4760,HKTIMS-AP,APNIC,
1.36.224.0/19,4760,HKTIMS-AP,APNIC,
1.46.0.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.32.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.64.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.96.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.128.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.160.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.192.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.224.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.0.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.32.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.64.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.96.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.128.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.160.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.192.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.224.0/19,24378,ENGTAC-AS-TH-AP,APNIC,
1.48.0.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.48.96.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.49.64.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.49.128.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.51.64.0/19,4538,ERX-CERNET-BKB,APNIC,安徽省合肥市教育网
1.56.64.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.56.192.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省牡丹江市联通
1.59.0.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.59.96.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.59.128.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省佳木斯市联通
1.60.128.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省伊春市联通
1.60.224.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省齐齐哈尔市联通
1.61.96.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.61.192.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省齐齐哈尔市联通
1.62.192.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.63.32.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省鸡西市联通
1.63.192.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省伊春市联通
1.64.0.0/19,4760,HKTIMS-AP,APNIC,
1.64.32.0/19,4760,HKTIMS-AP,APNIC,
1.64.64.0/19,4760,HKTIMS-AP,APNIC,
1.64.96.0/19,4760,HKTIMS-AP,APNIC,
1.64.128.0/19,4760,HKTIMS-AP,APNIC,
1.64.160.0/19,4760,HKTIMS-AP,APNIC,
1.64.192.0/19,4760,HKTIMS-AP,APNIC,
1.64.224.0/19,4760,HKTIMS-AP,APNIC,
1.65.0.0/19,4760,HKTIMS-AP,APNIC,
1.65.32.0/19,4760,HKTIMS-AP,APNIC,
1.65.64.0/19,4760,HKTIMS-AP,APNIC,
1.65.96.0/19,4760,HKTIMS-AP,APNIC,
1.65.128.0/19,4760,HKTIMS-AP,APNIC,
1.65.160.0/19,4760,HKTIMS-AP,APNIC,
1.65.192.0/19,4760,HKTIMS-AP,APNIC,
1.65.224.0/19,4760,HKTIMS-AP,APNIC,
1.66.32.0/19,9605,docomo,JPNIC,
1.67.192.0/19,9605,docomo,JPNIC,
1.68.0.0/19,4134,CHINANET-BACKBONE,APNIC,山西省太原市电信
1.68.32.0/19,4134,CHINANET-BACKBONE,APNIC,山西省电信
1.71.0.0/19,4134,CHINANET-BACKBONE,APNIC,山西省太原市电信
1.72.32.0/19,9605,docomo,JPNIC,
1.75.32.0/19,9605,docomo,JPNIC,
1.76.32.0/19,9605,docomo,JPNIC,
1.76.160.0/19,9605,docomo,JPNIC,
1.76.192.0/19,9605,docomo,JPNIC,
1.78.64.0/19,9605,docomo,JPNIC,
1.79.224.0/19,9605,docomo,JPNIC,
1.80.160.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.81.128.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省汉中市电信
1.82.0.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省商洛市电信
1.83.32.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.83.160.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.84.64.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.128.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.192.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.32.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.224.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.87.192.0/19,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.93.32.0/19,4847_4808,CNIX-AP CHINA169-BJ ,APNIC  ,北京市鹏博士酒仙桥数据中心
1.119.224.0/19,NA,NA, ,北京市中电华通
1.160.0.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.161.64.0/19,3462,HINET,APNIC,台湾省宜兰县中华电信
1.162.0.0/19,3462,HINET,APNIC,台湾省宜兰县中华电信
1.164.32.0/19,3462,HINET,APNIC,台湾省新北市中华电信
1.164.64.0/19,3462,HINET,APNIC,台湾省新北市中华电信
1.165.160.0/19,3462,HINET,APNIC,台湾省台中市中华电信
1.167.32.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.167.96.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.167.128.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.167.192.0/19,3462,HINET,APNIC,台湾省台中市中华电信
1.168.64.0/19,3462,HINET,APNIC,台湾省台中市中华电信
1.168.192.0/19,3462,HINET,APNIC,台湾省南投县中华电信
1.169.160.0/19,3462,HINET,APNIC,台湾省新竹市中华电信
1.170.192.0/19,3462,HINET,APNIC,台湾省彰化县中华电信
1.171.0.0/19,3462,HINET,APNIC,台湾省新竹县中华电信
1.171.32.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.171.160.0/19,3462,HINET,APNIC,台湾省台北市中华电信
1.171.192.0/19,3462,HINET,APNIC,台湾省新北市中华电信
1.172.0.0/19,3462,HINET,APNIC,台湾省澎湖县中华电信
1.172.96.0/19,3462,HINET,APNIC,台湾省高雄市中华电信
1.172.128.0/19,3462,HINET,APNIC,台湾省金门县中华电信
1.172.192.0/19,3462,HINET,APNIC,台湾省高雄市中华电信
1.173.0.0/19,3462,HINET,APNIC,台湾省高雄市中华电信
1.173.64.0/19,3462,HINET,APNIC,台湾省台南市中华电信
1.173.192.0/19,3462,HINET,APNIC,台湾省高雄市中华电信
1.174.0.0/19,3462,HINET,APNIC,台湾省高雄市中华电信
1.174.128.0/19,3462,HINET,APNIC,台湾省台南市中华电信
1.174.192.0/19,3462,HINET,APNIC,台湾省台南市中华电信
1.175.0.0/19,3462,HINET,APNIC,台湾省台东县中华电信
1.179.192.0/19,23969,TOT-NET,APNIC,泰国TOT公共有限公司
1.179.224.0/19,23969_9737,TOT-NET TOTNET-TH-AS-AP ,APNIC  ,
1.180.0.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古呼和浩特市电信
1.180.32.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古包头市电信
1.181.128.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古赤峰市电信
1.181.224.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古通辽市电信
1.182.32.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古包头市电信
1.183.32.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古包头市电信
1.183.64.0/19,4134,CHINANET-BACKBONE,APNIC,内蒙古电信
1.185.64.0/19,4538,ERX-CERNET-BKB,APNIC,广西南宁市广西大学教育网
1.185.96.0/19,4538,ERX-CERNET-BKB,APNIC,广东省广州市教育网
1.186.32.0/19,45769,"DVOIS-IN D-Vois Broadband Pvt Ltd, IN",APNIC,印度CZ88.NET
1.187.224.0/19,45271,ICLNET-AS-AP,APNIC,
1.188.96.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省佳木斯市联通
1.188.160.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省牡丹江市联通
1.188.192.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省牡丹江市联通
1.189.128.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.190.32.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.191.128.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省双鸭山市联通
1.191.224.0/19,4837,CHINA169-Backbone,APNIC,黑龙江省黑河市联通
1.192.160.0/19,4134,CHINANET-BACKBONE,APNIC,河南省郑州市电信
1.192.224.0/19,4134,CHINANET-BACKBONE,APNIC,河南省郑州市电信
1.193.192.0/19,4134,CHINANET-BACKBONE,APNIC,河南省洛阳市电信
1.194.64.0/19,4134,CHINANET-BACKBONE,APNIC,河南省平顶山市电信
1.194.192.0/19,4134,CHINANET-BACKBONE,APNIC,河南省安阳市电信
1.195.224.0/19,4134,CHINANET-BACKBONE,APNIC,河南省三门峡市电信
1.196.0.0/19,4134,CHINANET-BACKBONE,APNIC,河南省许昌市电信
1.196.96.0/19,4134,CHINANET-BACKBONE,APNIC,河南省商丘市电信
1.199.64.0/19,4134,CHINANET-BACKBONE,APNIC,河南省新乡市电信
1.199.192.0/19,4134,CHINANET-BACKBONE,APNIC,河南省洛阳市电信
1.202.128.0/19,4847,CNIX-AP,APNIC,北京市电信
1.202.192.0/19,4847,CNIX-AP,APNIC,北京市电信
1.204.32.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.204.64.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.204.128.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.205.96.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省遵义市电信
1.206.32.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省六盘水市电信
1.206.224.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省六盘水市电信
1.207.32.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省黔东南州电信
1.207.96.0/19,4134,CHINANET-BACKBONE,APNIC,贵州省黔东南州电信
1.255.32.0/19,9318,SKB-AS,APNIC,韩国SKBroadband数据中心
2.1.32.0/19,3215,AS3215,RIPE,法国OrangeS.A.公司AS3215-FR-TELECOM-20100712网络(ROASignedandValid)
2.16.32.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.16.96.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.17.32.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.17.64.0/19,5511,Opentransit,RIPE,
2.18.96.0/19,34164,AKAMAI-LON,RIPE,欧洲Akamai科技公司CDN网络节点
2.18.128.0/19,34164,AKAMAI-LON,RIPE,欧洲Akamai科技公司CDN网络节点
2.19.32.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.19.192.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.20.96.0/19,8708,RCS-RDS,RIPE,
2.20.128.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.21.0.0/19,34164,AKAMAI-LON,RIPE,德国Akamai科技公司
2.21.32.0/19,34164,AKAMAI-LON,RIPE,法国Akamai科技公司
2.21.192.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.22.64.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.22.96.0/19,34164,AKAMAI-LON,RIPE,英国Akamai科技公司
2.22.128.0/19,34164,AKAMAI-LON,RIPE,英国Akamai科技公司
2.22.160.0/19,34164,AKAMAI-LON,RIPE,法国Akamai科技公司
2.22.192.0/19,34164,AKAMAI-LON,RIPE,法国Akamai科技公司
2.23.64.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.23.192.0/19,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.23.224.0/19,34164,AKAMAI-LON,RIPE,卡塔尔CZ88.NET
2.32.224.0/19,30722,VODAFONE-IT-ASN,RIPE,
2.42.160.0/19,30722,VODAFONE-IT-ASN,RIPE,
2.44.224.0/19,30722,VODAFONE-IT-ASN,RIPE,
2.45.192.0/19,30722,VODAFONE-IT-ASN,RIPE,
2.45.224.0/19,30722,VODAFONE-IT-ASN,RIPE,
2.49.0.0/19,5384,EMIRATES-INTERNET,RIPE,
2.49.32.0/19,5384,EMIRATES-INTERNET,RIPE,
2.49.64.0/19,5384,EMIRATES-INTERNET,RIPE,
2.49.96.0/19,5384,EMIRATES-INTERNET,RIPE,
2.49.128.0/19,5384,EMIRATES-INTERNET,RIPE,阿拉伯联合酋长国Etisalat电信
2.49.160.0/19,5384,EMIRATES-INTERNET,RIPE,
2.49.224.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.0.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.32.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.64.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.96.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.128.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.160.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.192.0/19,5384,EMIRATES-INTERNET,RIPE,
2.51.224.0/19,5384,EMIRATES-INTERNET,RIPE,
2.78.128.0/19,29355,KCELL-AS,RIPE,
2.78.160.0/19,29355,KCELL-AS,RIPE,
2.78.192.0/19,29355,KCELL-AS,RIPE,
2.78.224.0/19,29355,KCELL-AS,RIPE,
2.84.64.0/19,6799,OTENET-GR,RIPE,
2.86.64.0/19,6799,OTENET-GR,RIPE,
2.88.128.0/19,25019,SAUDINETSTC-AS,RIPE,
2.88.192.0/19,25019,SAUDINETSTC-AS,RIPE,
2.89.128.0/19,25019,SAUDINETSTC-AS,RIPE,
2.89.192.0/19,25019,SAUDINETSTC-AS,RIPE,
2.89.224.0/19,25019,SAUDINETSTC-AS,RIPE,
2.90.128.0/19,25019,SAUDINETSTC-AS,RIPE,
2.90.192.0/19,25019,SAUDINETSTC-AS,RIPE,
2.90.224.0/19,25019,SAUDINETSTC-AS,RIPE,
2.91.128.0/19,25019,SAUDINETSTC-AS,RIPE,
2.91.192.0/19,25019,SAUDINETSTC-AS,RIPE,
2.92.0.0/19,8402,CORBINA-AS,RIPE,
2.92.64.0/19,8402,CORBINA-AS,RIPE,
2.92.128.0/19,8402,CORBINA-AS,RIPE,
2.126.96.0/19,5607,BSKYB-BROADBAND-AS,RIPE,英国CZ88.NET
2.135.0.0/19,9198,KAZTELECOM-AS,RIPE,
2.152.96.0/19,12357,COMUNITEL,RIPE,
2.152.192.0/19,12357,COMUNITEL,RIPE,
2.153.128.0/19,6739,ONO-AS,RIPE,
2.179.128.0/19,48159,TIC-AS,RIPE,
2.181.0.0/19,48159,TIC-AS,RIPE,
2.181.224.0/19,58224,TCI,RIPE,
2.182.0.0/19,58224,TCI,RIPE,
2.184.0.0/19,58224,TCI,RIPE,
2.184.32.0/19,48159,TIC-AS,RIPE,
2.184.128.0/19,58224,TCI,RIPE,
2.185.96.0/19,58224,TCI,RIPE,
2.185.128.0/19,58224,TCI,RIPE,
2.185.160.0/19,48159,TIC-AS,RIPE,
2.185.192.0/19,58224,TCI,RIPE,
2.187.0.0/19,48159,TIC-AS,RIPE,
2.187.32.0/19,58224,TCI,RIPE,
2.187.64.0/19,58224,TCI,RIPE,
2.187.128.0/19,58224,TCI,RIPE,
2.187.160.0/19,48159,TIC-AS,RIPE,
4.0.32.0/19,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.32.0/19,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.160.0/19,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.79.192.0/19,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
5.1.0.0/19,21219,Datagroup,RIPE,乌克兰CZ88.NET
5.1.64.0/19,34549,MEER-AS,RIPE,
5.2.32.0/19,41560,"UT-SVR, RU",RIPE,俄罗斯CZ88.NET
5.2.96.0/19,31655,ASN-GammaTelecom,RIPE,英国CZ88.NET
5.3.192.0/19,42682,ERTH-NNOV-AS,RIPE,
5.8.96.0/19,30848,IT-TWT-AS,RIPE,意大利CZ88.NET
5.8.128.0/19,31126,"SODETEL-AS, LB",RIPE,黎巴嫩CZ88.NET
5.8.192.0/19,49301,"TRANSTELECOM-DV Khabarovsk, Russia, RU",RIPE,俄罗斯CZ88.NET
5.10.64.0/19,36351,SOFTLAYER,ARIN,荷兰CZ88.NET
5.10.96.0/19,36351,SOFTLAYER,ARIN,英国CZ88.NET
5.10.160.0/19,6830,LGI-UPC,RIPE,德国CZ88.NET
5.11.96.0/19,15404,", SE",RIPE,意大利CZ88.NET
5.16.32.0/19,41733,ZTELECOM-AS,RIPE,
5.16.64.0/19,51570,SPB-AS,RIPE,
5.20.32.0/19,21412,CGATES-AS,RIPE,
5.20.64.0/19,21412,CGATES-AS,RIPE,
5.20.128.0/19,21412,CGATES-AS,RIPE,
5.20.160.0/19,21412,CGATES-AS,RIPE,
5.20.192.0/19,21412,CGATES-AS,RIPE,
5.21.192.0/19,50010,Nawras-AS,RIPE,
5.22.0.0/19,43754,ASIATECH,RIPE,
5.22.32.0/19,43754,ASIATECH,RIPE,
5.22.160.0/19,31042,SERBIA-BROADBAND-AS,RIPE,塞尔维亚CZ88.NET
5.22.192.0/19,48289,DSA-AS,RIPE,伊朗CZ88.NET
5.23.0.0/19,6453,AS6453,ARIN,
5.23.64.0/19,60300,IS-365NET,RIPE,冰岛CZ88.NET
5.24.0.0/19,16135,TURKCELL-AS,RIPE,
5.24.32.0/19,16135,TURKCELL-AS,RIPE,
5.24.64.0/19,16135,TURKCELL-AS,RIPE,
5.24.96.0/19,16135,TURKCELL-AS,RIPE,
5.25.0.0/19,16135,TURKCELL-AS,RIPE,
5.25.32.0/19,16135,TURKCELL-AS,RIPE,
5.28.64.0/19,20880,TELECOLUMBUS,RIPE,
5.28.96.0/19,20880,TELECOLUMBUS,RIPE,
5.30.0.0/19,15802,DU-AS1,RIPE,
5.30.32.0/19,15802,DU-AS1,RIPE,
5.30.64.0/19,15802,DU-AS1,RIPE,
5.30.96.0/19,15802,DU-AS1,RIPE,
5.30.128.0/19,15802,DU-AS1,RIPE,
5.30.160.0/19,15802,DU-AS1,RIPE,
5.30.192.0/19,15802,DU-AS1,RIPE,
5.30.224.0/19,15802,DU-AS1,RIPE,
5.31.0.0/19,15802,DU-AS1,RIPE,
5.31.32.0/19,15802,DU-AS1,RIPE,
5.31.64.0/19,15802,DU-AS1,RIPE,
5.31.96.0/19,15802,DU-AS1,RIPE,
5.31.128.0/19,15802,DU-AS1,RIPE,
5.31.160.0/19,15802,DU-AS1,RIPE,
5.31.192.0/19,15802,DU-AS1,RIPE,
5.31.224.0/19,15802,DU-AS1,RIPE,
5.32.0.0/19,15802,DU-AS1,RIPE,
5.32.32.0/19,15802,DU-AS1,RIPE,
5.32.64.0/19,15802,DU-AS1,RIPE,
5.32.96.0/19,15802,DU-AS1,RIPE,
5.34.128.0/19,199435,WIMAXONLINE-AS,RIPE,西班牙CZ88.NET
5.34.192.0/19,58142,RASANE-AS,RIPE,伊朗CZ88.NET
5.35.128.0/19,43530,IRTELCOM-AS,RIPE,俄罗斯CZ88.NET
5.35.224.0/19,20773,HOSTEUROPE-AS,RIPE,德国CZ88.NET
5.39.128.0/19,34748,OT-AS,RIPE,克罗地亚CZ88.NET
5.42.160.0/19,57976,"BLIZZARD, US",RIPE,罗马尼亚CZ88.NET
5.42.192.0/19,198802,"MIDYA, IQ",RIPE,伊拉克CZ88.NET
5.42.224.0/19,35753,ITC,RIPE,沙特阿拉伯IntegratedTelecomCo.Ltd
5.43.128.0/19,48642,KTEL-AS,RIPE,俄罗斯CZ88.NET
5.43.160.0/19,34594,OT-AS,RIPE,克罗地亚CZ88.NET
5.43.192.0/19,51407,Mada-AS,RIPE,巴勒斯坦CZ88.NET
5.45.64.0/19,50673,"SERVERIUS-AS, NL",RIPE,俄罗斯CZ88.NET
5.46.0.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.32.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.64.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.96.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.128.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.160.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.192.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.46.224.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.0.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.32.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.64.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.96.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.128.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.160.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.192.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.47.224.0/19,20978,AVEA-Telekomunikasyon,RIPE,
5.53.32.0/19,43754,ASIATECH,RIPE,伊朗CZ88.NET
5.53.64.0/19,2856,BT-UK-AS,RIPE,英国CZ88.NET
5.54.0.0/19,3329,HOL-GR,RIPE,
5.54.32.0/19,3329,HOL-GR,RIPE,
5.54.64.0/19,3329,HOL-GR,RIPE,
5.54.96.0/19,3329,HOL-GR,RIPE,
5.54.128.0/19,3329,HOL-GR,RIPE,
5.54.160.0/19,3329,HOL-GR,RIPE,
5.54.192.0/19,3329,HOL-GR,RIPE,
5.54.224.0/19,3329,HOL-GR,RIPE,
5.55.0.0/19,3329,HOL-GR,RIPE,
5.55.32.0/19,3329,HOL-GR,RIPE,
5.55.64.0/19,3329,HOL-GR,RIPE,
5.55.96.0/19,3329,HOL-GR,RIPE,
5.55.128.0/19,3329,HOL-GR,RIPE,
5.55.160.0/19,3329,HOL-GR,RIPE,
5.55.192.0/19,3329,HOL-GR,RIPE,
5.55.224.0/19,3329,HOL-GR,RIPE,
5.56.192.0/19,29562,KabelBW-ASN,RIPE,
5.56.224.0/19,29562,KabelBW-ASN,RIPE,
5.57.96.0/19,49902,SRR-AS,RIPE,法国CZ88.NET
5.58.0.0/19,43120,COLUMBUSTE-AS,RIPE,
5.58.32.0/19,43120,COLUMBUSTE-AS,RIPE,
5.58.64.0/19,43120,COLUMBUSTE-AS,RIPE,
5.58.96.0/19,43120,COLUMBUSTE-AS,RIPE,
5.58.128.0/19,16223,BITTERNET,RIPE,
5.58.160.0/19,16223,BITTERNET,RIPE,
5.58.192.0/19,16223,BITTERNET,RIPE,
5.58.224.0/19,16223,BITTERNET,RIPE,
5.59.32.0/19,31566,"ASSKYNETWORK, RU",RIPE,捷克CZ88.NET
5.59.128.0/19,47626,ASTIMER,RIPE,
5.61.32.0/19,28753,"LEASEWEB-DE-FRA-10, DE",RIPE,德国CZ88.NET
5.61.128.0/19,58243,TELEAG,RIPE,
5.61.160.0/19,58243,TELEAG,RIPE,
5.62.96.0/19,199610,MARBIS,RIPE,德国CZ88.NET
