prefix,asNumber,asName,asOrg,usage
1.85.39.22/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市大世界网吧(徐家庄)
1.85.39.23/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.49.102/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市雁塔区逐峰电竞
1.85.49.103/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.52.50/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市达内科技有限公司省和平门分公司
1.85.52.51/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.189.244/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市雁塔区鱼化寨和合轩网吧
1.85.189.245/32,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.93.0.0/32,4847_4808,CNIX-AP CHINA169-BJ ,APNIC  ,北京市鹏博士酒仙桥数据中心
1.93.0.1/32,4847_4808,CNIX-AP CHINA169-BJ ,APNIC  ,北京市鹏博士酒仙桥数据中心(出口路由)
1.180.184.186/32,4134,CHINANET-BACKBONE,APNIC,内蒙古通辽市银座KTV明仁大街店(科区西顺路156号)
1.180.184.187/32,4134,CHINANET-BACKBONE,APNIC,内蒙古通辽市电信
1.192.217.130/32,4134,CHINANET-BACKBONE,APNIC,河南省郑州市河南公路港务局集团有限公司
1.192.217.131/32,4134,CHINANET-BACKBONE,APNIC,河南省郑州市电信
1.202.85.130/32,4847,CNIX-AP,APNIC,北京市电信
1.202.85.131/32,4847,CNIX-AP,APNIC,北京市首都机场WIFI
1.202.184.64/32,4847,CNIX-AP,APNIC,北京市电信
1.202.184.65/32,4847,CNIX-AP,APNIC,北京市东城区杭州银行股份有限公司北京分行(朝阳门北大街3号第五广场大厦A座)
1.202.250.6/32,4847,CNIX-AP,APNIC,北京市电信节点
1.202.250.7/32,4847,CNIX-AP,APNIC,北京市电信
1.202.255.60/32,4847,CNIX-AP,APNIC,北京市电信
1.202.255.61/32,4847,CNIX-AP,APNIC,北京市电信节点
1.204.172.26/32,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.204.172.27/32,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市南明区如家酒店(枣山路店)
1.204.235.58/32,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.204.235.59/32,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市白云区鸡场街玲珑网咖
2.1.1.2/32,3215,AS3215,RIPE,法国CZ88.NET
2.1.1.3/32,3215,AS3215,RIPE,法国OrangeS.A.公司AS3215-FR-TELECOM-20100712网络(ROASignedandValid)
4.0.0.8/32,3356,LEVEL3,ARIN,美国科州布鲁姆菲尔德市县Level3公共NS服务器dialns1节点
4.0.0.9/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.2.0/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.2.1/32,3356,LEVEL3,ARIN,美国科州布鲁姆菲尔德市县Level3公共DNS服务器
4.2.2.6/32,3356,LEVEL3,ARIN,美国科州布鲁姆菲尔德市县Level3公共DNS服务器
4.2.2.7/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.136.36/32,3356,LEVEL3,ARIN,美国科罗拉多州布鲁姆菲尔德市卡巴斯基实验室封闭式股份公司Level3节点
4.28.136.37/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.136.38/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.136.39/32,3356,LEVEL3,ARIN,美国科罗拉多州布鲁姆菲尔德市卡巴斯基实验室封闭式股份公司Level3节点
4.28.136.42/32,3356,LEVEL3,ARIN,美国科罗拉多州布鲁姆菲尔德市卡巴斯基实验室封闭式股份公司Level3节点
4.28.136.43/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.136.44/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.136.45/32,3356,LEVEL3,ARIN,美国科罗拉多州布鲁姆菲尔德市卡巴斯基实验室封闭式股份公司Level3节点
4.79.238.46/32,3356,LEVEL3,ARIN,美国加利福尼亚州圣何塞市GMO互联网公司Level3通信公司互联节点
4.79.238.47/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
5.1.86.125/32,34549,MEER-AS,RIPE,
5.1.86.161/32,34549,MEER-AS,RIPE,
5.1.86.237/32,34549,MEER-AS,RIPE,
5.1.91.222/32,34549,MEER-AS,RIPE,
5.1.91.54/32,34549,MEER-AS,RIPE,
5.10.143.4/32,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,瑞典CZ88.NET
5.10.143.5/32,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,英国CZ88.NET
5.10.143.74/32,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,德国CZ88.NET
5.10.143.75/32,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,英国CZ88.NET
5.11.11.1/32,30844,LIQUID-AS,RIPE,
5.11.11.10/32,30844,LIQUID-AS,RIPE,
5.11.11.11/32,30844,LIQUID-AS,RIPE,
5.11.11.5/32,30844,LIQUID-AS,RIPE,
5.20.80.219/32,21412,CGATES-AS,RIPE,
5.20.206.88/32,21412,CGATES-AS,RIPE,
5.35.160.146/32,8681,JT,RIPE,俄罗斯CZ88.NET
5.35.160.147/32,8681,JT,RIPE,泽西岛JTGlobal
5.35.160.148/32,8681,JT,RIPE,泽西岛JTGlobal
5.35.160.149/32,8681,JT,RIPE,俄罗斯CZ88.NET
5.53.113.200/32,35297,DATALINE-AS,RIPE,
5.53.113.201/32,35297,DATALINE-AS,RIPE,
5.53.113.204/32,35297,DATALINE-AS,RIPE,
5.53.113.205/32,35297,DATALINE-AS,RIPE,
5.63.153.21/32,197695,AS-REGRU,RIPE,
5.101.153.242/32,198610,BEGET-AS,RIPE,
5.101.153.244/32,198610,BEGET-AS,RIPE,
5.101.154.191/32,198610,BEGET-AS,RIPE,
5.133.11.92/32,200088,ARTNET2,RIPE,
5.133.11.93/32,200088,ARTNET2,RIPE,
5.133.11.94/32,200088,ARTNET2,RIPE,
5.133.11.95/32,200088,ARTNET2,RIPE,
5.133.254.237/32,197227,PSM_Winogrady,RIPE,
5.144.17.118/32,15600,FINECOM,RIPE,瑞士CZ88.NET
5.144.17.119/32,15600,FINECOM,RIPE,瑞士DNS服务器
5.144.97.19/32,65510,,,
5.145.65.114/32,15600,FINECOM,RIPE,瑞士DNS服务器
5.145.65.115/32,15600,FINECOM,RIPE,瑞士CZ88.NET
5.150.250.28/32,8473,BAHNHOF,RIPE,
5.150.250.29/32,8473,BAHNHOF,RIPE,
5.153.134.2/32,41039,DON-FTTH,RIPE,
5.178.85.51/32,49505,SELECTEL,RIPE,
5.178.85.86/32,49505,SELECTEL,RIPE,
5.199.141.214/32,12695,DINET-AS,RIPE,
5.250.232.5/32,59666,ZETTALINE-AS,RIPE,
8.8.4.4/32,3356,LEVEL3,ARIN,美国Google公共DNS
8.8.4.5/32,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.8.8.8/32,3356,LEVEL3,ARIN,美国Google公共DNS
8.8.8.9/32,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.37.231.18/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.37.231.19/32,3356,LEVEL3,ARIN,美国网宿科技网络CDN节点(加州洛城帕萨迪纳Level3通信公司机房)
8.37.231.22/32,3356,LEVEL3,ARIN,美国网宿科技网络CDN节点(加州洛城帕萨迪纳Level3通信公司机房)
8.37.231.23/32,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
9.9.9.10/32,19281,QUAD9-AS-1,ARIN,美国IBMQuad9公共DNS
9.9.9.11/32,19281,QUAD9-AS-1,ARIN,美国纽约IBM公司
9.9.9.8/32,19281,QUAD9-AS-1,ARIN,美国纽约IBM公司
9.9.9.9/32,19281,QUAD9-AS-1,ARIN,美国IBMQuad9公共DNS
12.17.136.130/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.17.136.131/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.25.232.114/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.232.115/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.32.34.32/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.32.34.33/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.49.240.68/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.49.240.69/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.127.16.66/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.16.67/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司DNS服务器
12.127.16.68/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司DNS服务器
12.127.16.69/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.17.70/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.17.71/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司DNS服务器
12.127.17.72/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司DNS服务器
12.127.17.73/32,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.255.255/32,7018,ATT-INTERNET4,ARIN,
12.166.30.2/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.166.30.3/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.165.40/32,7018,ATT-INTERNET4,ARIN,美国ATT公司DNS服务器
12.180.165.41/32,7018,ATT-INTERNET4,ARIN,美国ATT用户
14.1.102.1/32,9498,BBIL-AP,APNIC,
14.104.47.220/32,4134,CHINANET-BACKBONE,APNIC,重庆市龙头寺保利香槟小区中铁二院渝利铁路项目部
14.104.47.221/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.104.50.150/32,4134,CHINANET-BACKBONE,APNIC,重庆市两江新区保利香槟小区中铁二院集团渝利铁路项目
14.104.50.151/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.105.64.36/32,4134,CHINANET-BACKBONE,APNIC,重庆市中铁二院渝利铁路项目部(保利香槟小区)
14.105.64.37/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.228.94/32,4134,CHINANET-BACKBONE,APNIC,重庆市永川区重庆大学城市科技学院
14.106.228.95/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.255.32/32,4134,CHINANET-BACKBONE,APNIC,重庆市永川区重庆大学城市科技学院
14.106.255.33/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.134/32,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.135/32,4134,CHINANET-BACKBONE,APNIC,重庆市合川区重庆邮电大学移通学院
14.192.159.40/32,9498,BBIL-AP,APNIC,
14.197.148.14/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.148.15/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.36/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.37/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.148.38/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.148.39/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.40/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.41/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.148.46/32,NA,NA, ,北京市长城宽带互联节点
14.197.148.47/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.48/32,NA,NA, ,北京市鹏博士长城宽带
14.197.148.49/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.148.50/32,NA,NA, ,北京市长城宽带互联节点
14.197.148.51/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.136/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.137/32,NA,NA, ,广东省东莞市鹏博士长城宽带互联节点
14.197.149.140/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.141/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.149.148/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.149/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.149.152/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.153/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.149.250/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.149.251/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.50/32,NA,NA, ,广东省广州市长城宽带互联节点
14.197.149.51/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.76/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.77/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.149.80/32,NA,NA, ,北京市鹏博士长城宽带
14.197.149.81/32,NA,NA, ,辽宁省沈阳市鹏博士宽带互联节点
14.197.176.154/32,NA,NA, ,陕西省西安市鹏博士长城宽带互联节点
14.197.176.155/32,NA,NA, ,北京市鹏博士长城宽带
14.197.176.226/32,NA,NA, ,天津市长城宽带互联节点
14.197.176.227/32,NA,NA, ,北京市鹏博士长城宽带
14.197.177.130/32,NA,NA, ,天津市长城宽带互联节点
14.197.177.131/32,NA,NA, ,北京市鹏博士长城宽带
14.197.177.14/32,NA,NA, ,北京市鹏博士互联节点
14.197.177.15/32,NA,NA, ,北京市鹏博士长城宽带
14.197.178.44/32,NA,NA, ,北京市鹏博士长城宽带
14.197.178.45/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.178.94/32,NA,NA, ,北京市鹏博士互联节点
14.197.178.95/32,NA,NA, ,北京市鹏博士长城宽带
14.197.178.98/32,NA,NA, ,北京市鹏博士互联节点
14.197.178.99/32,NA,NA, ,北京市鹏博士长城宽带
14.197.179.20/32,NA,NA, ,北京市鹏博士长城宽带
14.197.179.21/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.179.22/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.179.23/32,NA,NA, ,北京市鹏博士长城宽带
14.197.179.32/32,NA,NA, ,北京市鹏博士长城宽带
14.197.179.33/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.199.124/32,NA,NA, ,北京市鹏博士长城宽带
14.197.199.125/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.201.184/32,NA,NA, ,北京市鹏博士长城宽带
14.197.201.185/32,NA,NA, ,黑龙江省哈尔滨市鹏博士长城宽带互联节点
14.197.201.194/32,NA,NA, ,陕西省西安市鹏博士长城宽带互联节点
14.197.201.195/32,NA,NA, ,北京市鹏博士长城宽带
14.197.201.202/32,NA,NA, ,陕西省西安市鹏博士长城宽带互联节点
14.197.201.203/32,NA,NA, ,北京市鹏博士长城宽带
14.197.203.154/32,NA,NA, ,天津市长城宽带互联节点
14.197.203.155/32,NA,NA, ,北京市鹏博士长城宽带
14.197.203.52/32,NA,NA, ,北京市鹏博士长城宽带
14.197.203.53/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.203.56/32,NA,NA, ,北京市鹏博士长城宽带
14.197.203.57/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.209.136/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.209.137/32,NA,NA, ,陕西省西安市鹏博士长城宽带互联节点
14.197.209.140/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.209.141/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.210.114/32,NA,NA, ,四川省成都市鹏博士长城宽带互联节点
14.197.210.115/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.130/32,NA,NA, ,四川省成都市鹏博士宽带互联节点
14.197.210.131/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.211.186/32,NA,NA, ,陕西省西安市鹏博士长城宽带互联节点
14.197.211.187/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.215.86/32,NA,NA, ,安徽省合肥市鹏博士长城宽带互联节点
14.197.215.87/32,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.240.132/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.133/32,NA,NA, ,天津市长城宽带互联节点
14.197.240.146/32,NA,NA, ,辽宁省大连市长城宽带互联节点
14.197.240.147/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.198/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.240.199/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.218/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.240.219/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.234/32,NA,NA, ,广东省广州市鹏博士长城宽带互联节点
14.197.240.235/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.178/32,NA,NA, ,天津市长城宽带互联节点
14.197.241.179/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.2/32,NA,NA, ,北京市鹏博士互联节点
14.197.241.224/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.225/32,NA,NA, ,北京市长城宽带互联节点
14.197.241.24/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.244/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.245/32,NA,NA, ,四川省成都市鹏博士宽带互联节点
14.197.241.246/32,NA,NA, ,辽宁省沈阳市鹏博士宽带互联节点
14.197.241.247/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.248/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.249/32,NA,NA, ,天津市长城宽带互联节点
14.197.241.25/32,NA,NA, ,北京市鹏博士互联节点
14.197.241.250/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.241.251/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.28/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.29/32,NA,NA, ,北京市长城宽带互联节点
14.197.241.3/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.30/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.241.31/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.60/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.61/32,NA,NA, ,北京市长城宽带互联节点
14.197.241.92/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.93/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.242.148/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.149/32,NA,NA, ,广东省广州市鹏博士宽带互联节点
14.197.242.170/32,NA,NA, ,北京市长城宽带互联节点
14.197.242.171/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.18/32,NA,NA, ,北京市鹏博士互联节点
14.197.242.19/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.222/32,NA,NA, ,广东省深圳市长城宽带互联节点
14.197.242.223/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.36/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.37/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.242.38/32,NA,NA, ,辽宁省沈阳市鹏博士宽带互联节点
14.197.242.39/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.40/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.41/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.242.42/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.242.43/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.6/32,NA,NA, ,上海市长城宽带互联节点
14.197.242.7/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.70/32,NA,NA, ,重庆市鹏博士宽带互联节点
14.197.242.71/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.74/32,NA,NA, ,重庆市鹏博士长城宽带互联节点
14.197.242.75/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.148/32,NA,NA, ,北京市鹏博士互联节点
14.197.243.149/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.182/32,NA,NA, ,上海市鹏博士宽带互联节点
14.197.243.183/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.238/32,NA,NA, ,广东省东莞市长城宽带互联节点
14.197.243.239/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.254/32,NA,NA, ,云南省昆明市长城宽带互联节点
14.197.243.255/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.34/32,NA,NA, ,上海市长城宽带互联节点
14.197.243.35/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.66/32,NA,NA, ,湖北省武汉市长城宽带互联节点
14.197.243.67/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.88/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.89/32,NA,NA, ,辽宁省沈阳市鹏博士长城宽带互联节点
14.197.243.90/32,NA,NA, ,辽宁省沈阳市沈河区长城宽带互联节点
14.197.243.91/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.114/32,NA,NA, ,天津市长城宽带互联节点
14.197.244.115/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.116/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.117/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.244.144/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.145/32,NA,NA, ,北京市长城宽带互联节点
14.197.244.146/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.244.147/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.150/32,NA,NA, ,辽宁省沈阳市长城宽带互联节点
14.197.244.151/32,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
