prefix,asNumber,asName,asOrg,usage
2.53.128.0/17,12400,PARTNER-AS,RIPE,
2.54.0.0/17,12400,PARTNER-AS,RIPE,
2.54.128.0/17,12400,PARTNER-AS,RIPE,
2.55.0.0/17,12400,PARTNER-AS,RIPE,
2.55.128.0/17,12400,PARTNER-AS,RIPE,
2.62.0.0/17,12389,ROSTELECOM-AS,RIPE,
2.63.0.0/17,12389,ROSTELECOM-AS,RIPE,
2.78.128.0/17,29355,KCELL-AS,RIPE,
2.126.128.0/17,5607,BSKYB-BROADBAND-AS,RIPE,英国CZ88.NET
2.132.0.0/17,9198,KAZTELECOM-AS,RIPE,
2.132.128.0/17,9198,KAZTELECOM-AS,RIPE,
2.176.0.0/17,12880,DCI-AS,RIPE,
2.176.128.0/17,12880,DCI-AS,RIPE,
2.187.0.0/17,12880,DCI-AS,RIPE,
2.221.0.0/17,5607,BSKYB-BROADBAND-AS,RIPE,英国CZ88.NET
2.232.0.0/17,12874,FASTWEB,RIPE,
2.232.128.0/17,12874,FASTWEB,RIPE,
4.0.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.79.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
5.1.128.0/17,12638,AS12638,RIPE,德国CZ88.NET
5.2.128.0/17,8708,RCS-RDS,RIPE,罗马尼亚CZ88.NET
5.11.128.0/17,16135,TURKCELL-AS,RIPE,土耳其CZ88.NET
5.16.128.0/17,41733,ZTELECOM-AS,RIPE,
5.22.0.0/17,43754,ASIATECH,RIPE,伊朗CZ88.NET
5.23.128.0/17,6848,TELENET-AS,RIPE,比利时CZ88.NET
5.27.0.0/17,16135,TURKCELL-AS,RIPE,
5.27.128.0/17,16135,TURKCELL-AS,RIPE,
5.32.0.0/17,15802,DU-AS1,RIPE,阿联酋CZ88.NET
5.34.0.0/17,21299,ORBITA-PLUS-AS,RIPE,哈萨克斯坦CZ88.NET
5.35.0.0/17,31514,INF-NET-AS,RIPE,俄罗斯CZ88.NET
5.36.0.0/17,28885,OMANTEL-NAP-AS,RIPE,
5.36.128.0/17,28885,OMANTEL-NAP-AS,RIPE,
5.38.0.0/17,5384,EMIRATES-INTERNET,RIPE,阿联酋CZ88.NET
5.38.128.0/17,5483,HTC-AS,RIPE,匈牙利CZ88.NET
5.39.0.0/17,16276,OVH,RIPE,法国OVH机房SAS硬盘BGP主机
5.42.0.0/17,39493,"RU-KSTV http://www.garantia.tv/, RU",RIPE,俄罗斯CZ88.NET
5.53.128.0/17,13124,IBGC,RIPE,保加利亚CZ88.NET
5.59.128.0/17,47626,"ASTIMER, RU",RIPE,捷克CZ88.NET
5.62.128.0/17,198589,"JT-AS, IQ",RIPE,俄罗斯CZ88.NET
5.74.0.0/17,12880,DCI-AS,RIPE,
5.74.128.0/17,12880,DCI-AS,RIPE,
5.75.0.0/17,58085,TCE-ASN,RIPE,
5.75.128.0/17,39501,NGSAS,RIPE,
5.77.128.0/17,44395,ORG-UL31-RIPE,RIPE,亚美尼亚CZ88.NET
5.79.128.0/17,8369,INTERSVYAZ-AS,RIPE,俄罗斯CZ88.NET
5.106.0.0/17,197207,MCCI-AS,RIPE,
5.106.128.0/17,197207,MCCI-AS,RIPE,
5.107.0.0/17,5384,EMIRATES-INTERNET,RIPE,
5.107.128.0/17,5384,EMIRATES-INTERNET,RIPE,
5.109.0.0/17,35819,Mobily-AS,RIPE,
5.109.128.0/17,35819,Mobily-AS,RIPE,
5.110.128.0/17,35819,Mobily-AS,RIPE,
5.125.0.0/17,44244,IranCell-AS,RIPE,
5.125.128.0/17,44244,IranCell-AS,RIPE,
5.129.0.0/17,31200,NTK,RIPE,
5.132.0.0/17,50266,tmobile-thuis,RIPE,荷兰CZ88.NET
5.136.128.0/17,12389,ROSTELECOM-AS,RIPE,
5.138.128.0/17,12389,ROSTELECOM-AS,RIPE,
5.148.0.0/17,25180,EXPONENTIAL-E-AS,RIPE,英国CZ88.NET
5.150.0.0/17,NA,NA, ,英国CZ88.NET
5.152.0.0/17,35805,SILKNET-AS,RIPE,格鲁吉亚CZ88.NET
5.154.0.0/17,29119,SERVIHOSTING-AS,RIPE,
5.157.128.0/17,49910,"GIPO-PROFESIONAL-SRL, RO",RIPE,罗马尼亚CZ88.NET
5.161.0.0/17,43754,ASIATECH,RIPE,
5.161.128.0/17,43754,ASIATECH,RIPE,
5.162.0.0/17,50010,Nawras-AS,RIPE,
5.163.0.0/17,25019,SAUDINETSTC-AS,RIPE,
5.163.128.0/17,25019,SAUDINETSTC-AS,RIPE,
5.173.0.0/17,201019,P4NET_POZ,RIPE,
5.173.128.0/17,39603,P4NET,RIPE,
5.175.128.0/17,12586,ASGHOSTNET,RIPE,德国CZ88.NET
5.178.128.0/17,16010,MagticomAS,RIPE,格鲁吉亚CZ88.NET
5.187.128.0/17,5483,HTC-AS,RIPE,匈牙利CZ88.NET
5.188.128.0/17,44283,"SEDAV-AS, RU",RIPE,俄罗斯CZ88.NET
5.189.0.0/17,12668,MIRALOGIC-AS,RIPE,
5.194.0.0/17,5384,EMIRATES-INTERNET,RIPE,
5.197.0.0/17,57293,ag-telecom-katv1,RIPE,
5.197.128.0/17,57293,ag-telecom-katv1,RIPE,
5.198.0.0/17,12390,KINGSTON-UK-AS,RIPE,英国CZ88.NET
5.199.0.0/17,47622,DATATECHUK,RIPE,英国CZ88.NET
5.200.128.0/17,59628,"TCGOL, IR",RIPE,伊朗CZ88.NET
5.201.0.0/17,12324,LUBMAN-EDU-AS,RIPE,波兰CZ88.NET
5.201.128.0/17,50810,Mobinnet-AS,RIPE,伊朗CZ88.NET
5.206.0.0/17,8369,INTERSVYAZ-AS,RIPE,俄罗斯CZ88.NET
5.207.0.0/17,21497,UMC-AS,RIPE,
5.208.0.0/17,197207,MCCI-AS,RIPE,
5.208.128.0/17,197207,MCCI-AS,RIPE,
5.209.0.0/17,197207,MCCI-AS,RIPE,
5.209.128.0/17,197207,MCCI-AS,RIPE,
5.210.0.0/17,197207,MCCI-AS,RIPE,
5.210.128.0/17,197207,MCCI-AS,RIPE,
5.211.0.0/17,197207,MCCI-AS,RIPE,
5.211.128.0/17,197207,MCCI-AS,RIPE,
5.212.0.0/17,197207,MCCI-AS,RIPE,
5.212.128.0/17,197207,MCCI-AS,RIPE,
5.213.0.0/17,197207,MCCI-AS,RIPE,
5.213.128.0/17,197207,MCCI-AS,RIPE,
5.214.0.0/17,197207,MCCI-AS,RIPE,
5.214.128.0/17,197207,MCCI-AS,RIPE,
5.215.0.0/17,197207,MCCI-AS,RIPE,
5.215.128.0/17,197207,MCCI-AS,RIPE,
5.216.0.0/17,197207,MCCI-AS,RIPE,
5.216.128.0/17,197207,MCCI-AS,RIPE,
5.217.0.0/17,197207,MCCI-AS,RIPE,
5.217.128.0/17,197207,MCCI-AS,RIPE,
5.218.0.0/17,197207,MCCI-AS,RIPE,
5.218.128.0/17,197207,MCCI-AS,RIPE,
5.219.0.0/17,58085,TCE-ASN,RIPE,
5.219.128.0/17,58085,TCE-ASN,RIPE,
5.227.0.0/17,8580,SANDY,RIPE,
5.235.0.0/17,58224,TCI,RIPE,
5.238.0.0/17,58224,TCI,RIPE,
5.244.128.0/17,35819,Mobily-AS,RIPE,
5.245.0.0/17,35819,Mobily-AS,RIPE,
5.245.128.0/17,35819,Mobily-AS,RIPE,
5.246.128.0/17,35819,Mobily-AS,RIPE,
5.249.0.0/17,12353,VODAFONE-PT,RIPE,葡萄牙CZ88.NET
5.250.0.0/17,43754,ASIATECH,RIPE,伊朗CZ88.NET
6.2.0.0/17,768,DNIC-AS-00768,ARIN,
6.6.128.0/17,768,DNIC-AS-00768,ARIN,
8.3.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.6.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.7.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.14.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.15.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.18.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.19.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.20.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.21.128.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.23.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.34.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.35.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.37.0.0/17,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
9.9.128.0/17,NA,NA, ,美国纽约IBM公司
12.0.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.2.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.3.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.5.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.6.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.11.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.13.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.16.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.17.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.19.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.32.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.38.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.44.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.45.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.49.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.73.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.107.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.111.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.127.128.0/17,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.151.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.153.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.166.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.168.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.175.128.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.202.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.207.0.0/17,7018,ATT-INTERNET4,ARIN,美国ATT用户
13.8.0.0/17,26662,XEROX-WV,ARIN,
13.8.128.0/17,26662,XEROX-WV,ARIN,
13.9.0.0/17,26662,XEROX-WV,ARIN,
13.10.0.0/17,26662,XEROX-WV,ARIN,
13.13.0.0/17,22390,XEROX-WB,ARIN,
13.13.128.0/17,22390,XEROX-WB,ARIN,
13.14.0.0/17,22390,XEROX-WB,ARIN,
13.15.0.0/17,22390,XEROX-WB,ARIN,
13.15.128.0/17,22390,XEROX-WB,ARIN,
13.94.128.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,荷兰阿姆斯特丹Microsoft数据中心
14.0.128.0/17,38819,HKCSL-AS-AP,APNIC,香港特别行政区
14.1.128.0/17,45960,YTLCOMMS-AS-AP,APNIC,马来西亚CZ88.NET
14.16.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省电信
14.17.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省电信
14.20.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省深圳市电信
14.20.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省中山市电信
14.26.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省电信
14.27.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省电信
14.28.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省深圳市电信
14.29.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.100.0.0/17,45143,SINGTELMOBILE-AS-AP,APNIC,
14.102.0.0/17,18002,"WORLDPHONE-IN AS Number for Interdomain Routing, IN",APNIC,印度CZ88.NET
14.109.128.0/17,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.110.128.0/17,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.111.128.0/17,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.116.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省珠海市电信
14.117.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省江门市电信
14.118.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省江门市电信
14.119.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省湛江市电信
14.120.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省东莞市电信
14.121.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.128.128.0/17,4766,"KIXS-AS-KR Korea Telecom, KR",APNIC,韩国CZ88.NET
14.135.0.0/17,4134,CHINANET-BACKBONE,APNIC,宁夏银川市电信
14.136.0.0/17,9269,HKBN-AS-AP,APNIC,香港城市电讯有限公司
14.137.0.0/17,9482,ASN-PLATFORM-AP,APNIC,澳大利亚CZ88.NET
14.145.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.146.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.150.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.151.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省广州市电信
14.152.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省东莞市电信
14.153.128.0/17,4134,CHINANET-BACKBONE,APNIC,广东省深圳市电信
14.156.0.0/17,134772,ChinaNet-Guangdong-Dongguan-MAN,APNIC,
14.156.128.0/17,134772,ChinaNet-Guangdong-Dongguan-MAN,APNIC,
14.158.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省梅州市电信
14.193.0.0/17,4721,JCN,JPNIC,
14.193.128.0/17,4721,JCN,JPNIC,
14.197.0.0/17,NA,NA, ,广东省深圳市鹏博士长城宽带
14.198.128.0/17,9269,"HKBN-AS-AP Hong Kong Broadband Network Ltd., HK",APNIC,香港城市电讯有限公司
14.207.0.0/17,45758_45629,TRIPLETNET-AS-AP JASTEL-NETWORK-TH-AP ,APNIC  ,
14.207.128.0/17,45758_45629,TRIPLETNET-AS-AP JASTEL-NETWORK-TH-AP ,APNIC  ,
14.221.0.0/17,134772,ChinaNet-Guangdong-Dongguan-MAN,APNIC,
14.222.0.0/17,4134,CHINANET-BACKBONE,APNIC,广东省东莞市电信
15.20.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.32.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.36.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.73.0.0/17,54680,HP-BCRS-ALPHARETTA-GA,ARIN,
15.89.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.116.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.124.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.131.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.133.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.153.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.154.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.173.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.184.0.0/17,6301,HP-CLOUD-SERVICES,ARIN,
15.195.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.203.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.204.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.210.0.0/17,7430,TANDEM,ARIN,
15.210.128.0/17,71,HP-INTERNET-AS,ARIN,澳大利亚惠普HP
15.211.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.212.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.216.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.218.0.0/17,151,IND-NTC-AS,ARIN,
15.218.128.0/17,7430,TANDEM,ARIN,
15.219.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.241.0.0/17,71,HP-INTERNET-AS,ARIN,
15.241.128.0/17,71,HP-INTERNET-AS,ARIN,
15.249.0.0/17,10782,HP-DIGITAL-10782,ARIN,
15.249.128.0/17,10782,HP-DIGITAL-10782,ARIN,
16.105.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
16.134.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
16.139.128.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
16.143.0.0/17,71,HP-INTERNET-AS,ARIN,
16.242.0.0/17,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.43.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.43.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.44.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.44.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.45.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.45.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.47.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.67.0.0/17,714,APPLE-ENGINEERING,ARIN,英国Apple
17.69.128.0/17,714,APPLE-ENGINEERING,ARIN,英国Apple
17.72.128.0/17,714,APPLE-ENGINEERING,ARIN,爱尔兰Apple
17.73.128.0/17,714,APPLE-ENGINEERING,ARIN,美国Apple
17.77.0.0/17,714,APPLE-ENGINEERING,ARIN,英国Apple
17.77.128.0/17,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.83.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.83.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.84.0.0/17,714,APPLE-ENGINEERING,ARIN,新加坡Apple
17.85.128.0/17,714,APPLE-ENGINEERING,ARIN,新加坡Apple
17.92.0.0/17,714,APPLE-ENGINEERING,ARIN,日本Apple
17.92.128.0/17,714,APPLE-ENGINEERING,ARIN,新加坡Apple
17.113.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.121.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.132.128.0/17,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.140.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.193.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.194.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.194.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.234.0.0/17,714,APPLE-ENGINEERING,ARIN,
17.235.0.0/17,714,APPLE-ENGINEERING,ARIN,美国Apple
17.248.0.0/17,714,APPLE-ENGINEERING,ARIN,美国Apple
17.248.128.0/17,714,APPLE-ENGINEERING,ARIN,
17.253.128.0/17,714,APPLE-ENGINEERING,ARIN,美国Apple
17.255.0.0/17,714,APPLE-ENGINEERING,ARIN,美国Apple
20.32.0.0/17,NA,NA, ,美国DXCTechnology
20.132.0.0/17,21877,"CSC-USA - Computer Sciences Corporation, US",ARIN,美国DXCTechnology
20.142.128.0/17,NA,NA, ,美国Microsoft数据中心
20.143.0.0/17,NA,NA, ,美国Microsoft数据中心
20.148.128.0/17,4237,"CSC-IGN-FTW - Computer Sciences Corporation, US",ARIN,美国Microsoft数据中心
20.149.128.0/17,NA,NA, ,美国Microsoft数据中心
20.154.128.0/17,NA,NA, ,美国Microsoft数据中心
20.155.128.0/17,NA,NA, ,美国Microsoft数据中心
20.184.128.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft数据中心
20.187.128.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft数据中心
20.188.128.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,澳大利亚Microsoft数据中心
20.197.128.0/17,NA,NA, ,美国Microsoft数据中心
23.2.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.3.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.12.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.15.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.16.0.0/17,852,ASN852,ARIN,加拿大CZ88.NET
23.35.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.36.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.40.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.44.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.46.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.47.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.50.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.56.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.62.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.65.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.128.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.0.0/17,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.89.0.0/17,18978,ENZUINC-US,ARIN,
23.89.128.0/17,18978,"ENZUINC-US - Enzu Inc, US",ARIN,美国内华达州克拉克县亨德森市Enzu股份有限公司
23.91.128.0/17,5645,"TEKSAVVY - TekSavvy Solutions, Inc., CA",ARIN,北美地区CZ88.NET
23.94.0.0/17,36352,"AS-COLOCROSSING - ColoCrossing, US",ARIN,美国纽约州伊利县Williamsville村ColoCrossing公司
23.95.128.0/17,36352,"AS-COLOCROSSING - ColoCrossing, US",ARIN,美国纽约州伊利县Williamsville村ColoCrossing公司
23.97.0.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,香港Microsoft公司
23.97.128.0/17,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,欧洲Microsoft公司
