prefix,asNumber,asName,asOrg,usage
15.90.145.80/28,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.160/28,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.80/28,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.96/28,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.0.90.80/28,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.90.96/28,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.163.80/28,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.163.96/28,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.166.0/28,714,APPLE-ENGINEERING,ARIN,英国Apple
17.0.184.32/28,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.184.80/28,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.186.16/28,714,APPLE-ENGINEERING,ARIN,日本Apple
17.0.190.80/28,714,APPLE-ENGINEERING,ARIN,香港Apple
17.1.0.128/28,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.0.208/28,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.2.192/28,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.3.32/28,714,APPLE-ENGINEERING,ARIN,美国Apple
23.2.137.112/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.181.16/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.42.191.144/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.228.224/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.53.48/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.121.112/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.112/28,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
23.76.204.192/28,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
23.76.204.64/28,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.98.56.112/28,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft公司
23.98.56.96/28,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,日本Microsoft公司
23.111.134.224/28,19729,VCOMSERVICES-AS,ARIN,
23.128.25.240/28,12654,RIPE-NCC-RIS-AS,RIPE,
23.128.125.240/28,12654,RIPE-NCC-RIS-AS,RIPE,
24.154.1.16/28,27364,ACS-INTERNET,ARIN,美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
24.159.64.0/28,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.177.176.48/28,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.178.162.16/28,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.197.96.0/28,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.217.201.80/28,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.233.167.176/28,30404,ADVANCED1,ARIN,美国佛罗里达州布劳沃德县珊瑚泉市AdvancedCable通信公司
24.237.132.16/28,8047,GCI,ARIN,美国阿拉斯加
27.22.79.192/28,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.80/28,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.35.49.176/28,9762,HCN-AS,APNIC,
27.42.39.32/28,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.192/28,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.115.124.48/28,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.32/28,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.96/28,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.32/28,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.48/28,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.16/28,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.192/28,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.0/28,4134,CHINANET-BACKBONE,APNIC,甘肃省金昌市电信
27.225.40.16/28,4134,CHINANET-BACKBONE,APNIC,甘肃省定西市电信
27.225.176.16/28,4134,CHINANET-BACKBONE,APNIC,甘肃省武威市电信
27.255.66.128/28,4766,KIXS-AS-KR,APNIC,
27.255.66.64/28,4766,KIXS-AS-KR,APNIC,
27.255.66.80/28,4766,KIXS-AS-KR,APNIC,
27.255.66.96/28,4766,KIXS-AS-KR,APNIC,
27.255.67.64/28,4766,KIXS-AS-KR,APNIC,
27.255.67.80/28,4766,KIXS-AS-KR,APNIC,
31.199.168.112/28,3269,ASN-IBSNAZ,RIPE,
31.222.42.80/28,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
