prefix,asNumber,asName,asOrg,usage
1.71.64.0/18,4134,CHINANET-BACKBONE,APNIC,山西省电信
1.71.128.0/18,4134,CHINANET-BACKBONE,APNIC,山西省电信
1.71.192.0/18,4134,CHINANET-BACKBONE,APNIC,山西省运城市电信
1.72.64.0/18,9605,docomo,JPNIC,
1.72.128.0/18,9605,docomo,JPNIC,
1.74.0.0/18,9605,docomo,JPNIC,
1.75.64.0/18,9605,docomo,JPNIC,
1.80.192.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.81.0.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省渭南市电信
1.82.64.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省榆林市电信
1.82.128.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省宝鸡市电信
1.82.192.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.83.64.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.83.192.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.84.0.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.64.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.128.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.87.0.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.87.64.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省榆林市电信
1.87.128.0/18,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.93.64.0/18,4847_4808,CNIX-AP CHINA169-BJ ,APNIC  ,北京市鹏博士酒仙桥数据中心
1.119.128.0/18,4847,CNIX-AP,APNIC,北京市电信
1.162.64.0/18,3462,HINET,APNIC,台湾省台北市中华电信
1.163.128.0/18,3462,HINET,APNIC,台湾省新北市中华电信
1.168.128.0/18,3462,HINET,APNIC,台湾省彰化县中华电信
1.170.128.0/18,3462,HINET,APNIC,台湾省云林县中华电信
1.174.64.0/18,3462,HINET,APNIC,台湾省高雄市中华电信
1.179.128.0/18,23969,TOT-NET,APNIC,泰国TOT公共有限公司
1.182.192.0/18,4134,CHINANET-BACKBONE,APNIC,内蒙古呼和浩特市电信
1.184.192.0/18,4538,ERX-CERNET-BKB,APNIC,
1.185.0.0/18,4538,ERX-CERNET-BKB,APNIC,广西南宁市广西大学教育网
1.185.128.0/18,4538,ERX-CERNET-BKB,APNIC,广东省广州市教育网
1.185.192.0/18,4538,ERX-CERNET-BKB,APNIC,广西桂林市广西师范大学
1.186.64.0/18,45769,"DVOIS-IN D-Vois Broadband Pvt Ltd, IN",APNIC,印度CZ88.NET
1.190.64.0/18,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.191.64.0/18,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.193.0.0/18,4134,CHINANET-BACKBONE,APNIC,河南省郑州市电信
1.193.128.0/18,4134,CHINANET-BACKBONE,APNIC,河南省洛阳市电信
1.201.64.0/18,9286,KINXIDC-AS-KR,APNIC,
1.201.128.0/18,9286,KINXIDC-AS-KR,APNIC,
1.201.192.0/18,9286,KINXIDC-AS-KR,APNIC,
1.202.0.0/18,4847,CNIX-AP,APNIC,北京市电信
1.203.0.0/18,4847,CNIX-AP,APNIC,
1.203.192.0/18,4847,CNIX-AP,APNIC,
1.222.128.0/18,7562,HCNSEOCHO-AS-KR,APNIC,
1.255.64.0/18,9318,SKB-AS,APNIC,韩国SKBroadband数据中心
2.1.64.0/18,3215,AS3215,RIPE,法国OrangeS.A.公司AS3215-FR-TELECOM-20100712网络(ROASignedandValid)
2.17.64.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.17.128.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.18.0.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.18.192.0/18,34164,AKAMAI-LON,RIPE,欧洲Akamai科技公司CDN网络节点
2.19.64.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.19.128.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.20.64.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.20.192.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.21.128.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.23.0.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.23.128.0/18,34164,AKAMAI-LON,RIPE,欧盟Akamai科技公司
2.35.128.0/18,30722,VODAFONE-IT-ASN,RIPE,
2.39.64.0/18,30722,VODAFONE-IT-ASN,RIPE,
2.40.128.0/18,30722,VODAFONE-IT-ASN,RIPE,
2.44.128.0/18,30722,VODAFONE-IT-ASN,RIPE,
2.48.0.0/18,5384,EMIRATES-INTERNET,RIPE,
2.48.64.0/18,5384,EMIRATES-INTERNET,RIPE,
2.48.128.0/18,5384,EMIRATES-INTERNET,RIPE,
2.48.192.0/18,5384,EMIRATES-INTERNET,RIPE,
2.49.0.0/18,5384,EMIRATES-INTERNET,RIPE,
2.49.64.0/18,5384,EMIRATES-INTERNET,RIPE,
2.49.128.0/18,5384,EMIRATES-INTERNET,RIPE,
2.49.192.0/18,5384,EMIRATES-INTERNET,RIPE,阿联酋Etisalat电信
2.50.0.0/18,5384,EMIRATES-INTERNET,RIPE,
2.50.64.0/18,5384,EMIRATES-INTERNET,RIPE,
2.50.128.0/18,5384,EMIRATES-INTERNET,RIPE,阿联酋阿布扎比Etisalat电信
2.50.192.0/18,5384,EMIRATES-INTERNET,RIPE,阿联酋Etisalat电信
2.51.0.0/18,5384,EMIRATES-INTERNET,RIPE,
2.51.64.0/18,5384,EMIRATES-INTERNET,RIPE,
2.51.128.0/18,5384,EMIRATES-INTERNET,RIPE,
2.51.192.0/18,5384,EMIRATES-INTERNET,RIPE,
2.63.0.0/18,12389,ROSTELECOM-AS,RIPE,
2.63.64.0/18,12389,ROSTELECOM-AS,RIPE,
2.72.0.0/18,29355,KCELL-AS,RIPE,
2.72.64.0/18,29355,KCELL-AS,RIPE,
2.72.128.0/18,29355,KCELL-AS,RIPE,
2.72.192.0/18,29355,KCELL-AS,RIPE,
2.73.0.0/18,29355,KCELL-AS,RIPE,
2.73.64.0/18,29355,KCELL-AS,RIPE,
2.73.128.0/18,29355,KCELL-AS,RIPE,
2.73.192.0/18,29355,KCELL-AS,RIPE,
2.74.0.0/18,29355,KCELL-AS,RIPE,
2.74.64.0/18,29355,KCELL-AS,RIPE,
2.74.128.0/18,29355,KCELL-AS,RIPE,
2.74.192.0/18,29355,KCELL-AS,RIPE,
2.75.0.0/18,29355,KCELL-AS,RIPE,
2.75.64.0/18,29355,KCELL-AS,RIPE,
2.75.128.0/18,29355,KCELL-AS,RIPE,
2.75.192.0/18,29355,KCELL-AS,RIPE,
2.76.0.0/18,29355,KCELL-AS,RIPE,
2.76.64.0/18,29355,KCELL-AS,RIPE,
2.76.128.0/18,29355,KCELL-AS,RIPE,
2.76.192.0/18,29355,KCELL-AS,RIPE,
2.77.0.0/18,29355,KCELL-AS,RIPE,
2.77.64.0/18,29355,KCELL-AS,RIPE,
2.77.128.0/18,29355,KCELL-AS,RIPE,
2.77.192.0/18,29355,KCELL-AS,RIPE,
2.79.0.0/18,29355,KCELL-AS,RIPE,
2.79.64.0/18,29355,KCELL-AS,RIPE,
2.79.128.0/18,29355,KCELL-AS,RIPE,
2.79.192.0/18,29355,KCELL-AS,RIPE,
2.89.192.0/18,25019,SAUDINETSTC-AS,RIPE,
2.90.192.0/18,25019,SAUDINETSTC-AS,RIPE,
2.126.0.0/18,5607,BSKYB-BROADBAND-AS,RIPE,英国CZ88.NET
2.133.0.0/18,9198,KAZTELECOM-AS,RIPE,
2.133.64.0/18,9198,KAZTELECOM-AS,RIPE,
2.133.128.0/18,9198,KAZTELECOM-AS,RIPE,
2.133.192.0/18,9198,KAZTELECOM-AS,RIPE,
2.134.0.0/18,9198,KAZTELECOM-AS,RIPE,
2.134.128.0/18,9198,KAZTELECOM-AS,RIPE,
2.154.192.0/18,6739,ONO-AS,RIPE,
2.179.0.0/18,12880,DCI-AS,RIPE,
2.181.128.0/18,48159,TIC-AS,RIPE,
2.184.192.0/18,58224,TCI,RIPE,
2.188.192.0/18,12880,DCI-AS,RIPE,
2.221.128.0/18,5607,BSKYB-BROADBAND-AS,RIPE,英国谢菲尔德
2.221.192.0/18,5607,BSKYB-BROADBAND-AS,RIPE,英国CZ88.NET
4.0.64.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.64.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.28.192.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.79.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
5.0.0.0/18,29256,INT-PDN-STE-AS,RIPE,
5.0.64.0/18,29256,INT-PDN-STE-AS,RIPE,
5.0.128.0/18,29256,INT-PDN-STE-AS,RIPE,
5.0.192.0/18,29256,INT-PDN-STE-AS,RIPE,
5.22.0.0/18,43754,ASIATECH,RIPE,
5.22.64.0/18,43754,ASIATECH,RIPE,
5.24.128.0/18,16135,TURKCELL-AS,RIPE,
5.24.192.0/18,16135,TURKCELL-AS,RIPE,
5.25.128.0/18,16135,TURKCELL-AS,RIPE,
5.28.64.0/18,20880,TELECOLUMBUS,RIPE,德国CZ88.NET
5.28.128.0/18,12849,HOTNET-IL,RIPE,以色列CZ88.NET
5.28.192.0/18,42337,"RESPINA-AS, IR",RIPE,伊朗CZ88.NET
5.29.0.0/18,12849,HOTNET-IL,RIPE,
5.29.64.0/18,12849,HOTNET-IL,RIPE,
5.29.128.0/18,12849,HOTNET-IL,RIPE,
5.29.192.0/18,12849,HOTNET-IL,RIPE,
5.32.192.0/18,NA,NA, ,阿曼CZ88.NET
5.35.0.0/18,31514,INF-NET-AS,RIPE,
5.35.64.0/18,31514,INF-NET-AS,RIPE,
5.37.0.0/18,28885,OMANTEL-NAP-AS,RIPE,
5.37.128.0/18,28885,OMANTEL-NAP-AS,RIPE,
5.37.192.0/18,28885,OMANTEL-NAP-AS,RIPE,
5.38.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.38.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.42.0.0/18,39493,RU-KSTV,RIPE,
5.42.64.0/18,39493,RU-KSTV,RIPE,
5.43.0.0/18,12353,VODAFONE-PT,RIPE,葡萄牙CZ88.NET
5.43.64.0/18,42560,BA-TELEMACH-AS,RIPE,波斯尼亚和黑塞哥维那CZ88.NET
5.45.192.0/18,13238,Yandex,RIPE,俄罗斯CZ88.NET
5.48.0.0/18,5410,ASN-BOUYGTEL-ISP,RIPE,
5.52.64.0/18,50810,Mobinnet-AS,RIPE,
5.52.128.0/18,50810,Mobinnet-AS,RIPE,
5.52.192.0/18,50810,Mobinnet-AS,RIPE,
5.56.64.0/18,8926,MOLDTELECOM-AS,RIPE,摩尔多瓦CZ88.NET
5.56.192.0/18,29562,KabelBW-ASN,RIPE,德国CZ88.NET
5.57.128.0/18,43939,INTERNETIA_ETTH2-AS,RIPE,波兰CZ88.NET
5.58.0.0/18,43120,COLUMBUSTE-AS,RIPE,
5.58.128.0/18,16223,BITTERNET,RIPE,
5.59.64.0/18,201746,"OLIVENET-AS, ES",RIPE,捷克CZ88.NET
5.61.128.0/18,58243,TELEAG,RIPE,德国CZ88.NET
5.62.0.0/18,NA,NA, ,德国CZ88.NET
5.62.192.0/18,57218,tamintelecom,RIPE,
5.63.64.0/18,9198,KAZTELECOM-AS,RIPE,哈萨克斯坦CZ88.NET
5.63.192.0/18,21334,ASN-VODAFONE-HU,RIPE,匈牙利CZ88.NET
5.74.0.0/18,12880,DCI-AS,RIPE,
5.74.128.0/18,12880,DCI-AS,RIPE,
5.77.64.0/18,15404,", SE",RIPE,意大利CZ88.NET
5.77.128.0/18,44395,ORG-UL31-RIPE,RIPE,
5.79.0.0/18,15395,RACKSPACE-LON,RIPE,
5.79.64.0/18,60781,LEASEWEB-NL-AMS-01,RIPE,荷兰CZ88.NET
5.79.192.0/18,8369,INTERSVYAZ-AS,RIPE,
5.83.128.0/18,12586,"ASGHOSTNET, DE",RIPE,德国CZ88.NET
5.100.0.0/18,28876,SUEC-DACOR-AS,RIPE,德国CZ88.NET
5.100.64.0/18,42038,VLADLINK-AS,RIPE,俄罗斯符拉迪沃斯托克市VladLinkLTDAS
5.101.0.0/18,44050,"PIN-AS, RU",RIPE,俄罗斯圣彼得堡
5.101.192.0/18,56340,"UMNYESETI-AS, RU",RIPE,俄罗斯CZ88.NET
5.102.192.0/18,47956,XFONE,RIPE,以色列CZ88.NET
5.107.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.107.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.107.128.0/18,5384,EMIRATES-INTERNET,RIPE,
5.107.192.0/18,5384,EMIRATES-INTERNET,RIPE,
5.110.64.0/18,35819,Mobily-AS,RIPE,
5.112.0.0/18,44244,IranCell-AS,RIPE,
5.112.64.0/18,44244,IranCell-AS,RIPE,
5.112.128.0/18,44244,IranCell-AS,RIPE,
5.112.192.0/18,44244,IranCell-AS,RIPE,
5.113.0.0/18,44244,IranCell-AS,RIPE,
5.113.64.0/18,44244,IranCell-AS,RIPE,
5.113.128.0/18,44244,IranCell-AS,RIPE,
5.113.192.0/18,44244,IranCell-AS,RIPE,
5.114.0.0/18,44244,IranCell-AS,RIPE,
5.114.64.0/18,44244,IranCell-AS,RIPE,
5.114.128.0/18,44244,IranCell-AS,RIPE,
5.114.192.0/18,44244,IranCell-AS,RIPE,
5.115.0.0/18,44244,IranCell-AS,RIPE,
5.115.64.0/18,44244,IranCell-AS,RIPE,
5.115.128.0/18,44244,IranCell-AS,RIPE,
5.115.192.0/18,44244,IranCell-AS,RIPE,
5.116.0.0/18,44244,IranCell-AS,RIPE,
5.116.64.0/18,44244,IranCell-AS,RIPE,
5.116.128.0/18,44244,IranCell-AS,RIPE,
5.116.192.0/18,44244,IranCell-AS,RIPE,
5.117.0.0/18,44244,IranCell-AS,RIPE,
5.117.64.0/18,44244,IranCell-AS,RIPE,
5.117.128.0/18,44244,IranCell-AS,RIPE,
5.117.192.0/18,44244,IranCell-AS,RIPE,
5.118.192.0/18,44244,IranCell-AS,RIPE,
5.119.0.0/18,44244,IranCell-AS,RIPE,
5.119.64.0/18,44244,IranCell-AS,RIPE,
5.119.128.0/18,44244,IranCell-AS,RIPE,
5.119.192.0/18,44244,IranCell-AS,RIPE,
5.120.0.0/18,44244,IranCell-AS,RIPE,
5.120.64.0/18,44244,IranCell-AS,RIPE,
5.120.128.0/18,44244,IranCell-AS,RIPE,
5.120.192.0/18,44244,IranCell-AS,RIPE,
5.121.0.0/18,44244,IranCell-AS,RIPE,
5.121.64.0/18,44244,IranCell-AS,RIPE,
5.121.128.0/18,44244,IranCell-AS,RIPE,
5.121.192.0/18,44244,IranCell-AS,RIPE,
5.122.0.0/18,44244,IranCell-AS,RIPE,
5.122.64.0/18,44244,IranCell-AS,RIPE,
5.122.128.0/18,44244,IranCell-AS,RIPE,
5.122.192.0/18,44244,IranCell-AS,RIPE,
5.123.0.0/18,44244,IranCell-AS,RIPE,
5.123.64.0/18,44244,IranCell-AS,RIPE,
5.123.128.0/18,44244,IranCell-AS,RIPE,
5.123.192.0/18,44244,IranCell-AS,RIPE,
5.124.0.0/18,44244,IranCell-AS,RIPE,
5.124.64.0/18,44244,IranCell-AS,RIPE,
5.124.128.0/18,44244,IranCell-AS,RIPE,
5.124.192.0/18,44244,IranCell-AS,RIPE,
5.125.0.0/18,44244,IranCell-AS,RIPE,
5.125.64.0/18,44244,IranCell-AS,RIPE,
5.125.128.0/18,44244,IranCell-AS,RIPE,
5.125.192.0/18,44244,IranCell-AS,RIPE,
5.126.0.0/18,44244,IranCell-AS,RIPE,
5.126.64.0/18,44244,IranCell-AS,RIPE,
5.126.128.0/18,44244,IranCell-AS,RIPE,
5.126.192.0/18,44244,IranCell-AS,RIPE,
5.127.0.0/18,44244,IranCell-AS,RIPE,
5.127.64.0/18,44244,IranCell-AS,RIPE,
5.127.128.0/18,44244,IranCell-AS,RIPE,
5.127.192.0/18,44244,IranCell-AS,RIPE,
5.132.128.0/18,NA,NA, ,荷兰CZ88.NET
5.132.192.0/18,35753,"ITC ITC AS number, SA",RIPE,沙特阿拉伯IntegratedTelecomCo.Ltd
5.133.64.0/18,NA,NA, ,荷兰CZ88.NET
5.134.128.0/18,57218,tamintelecom,RIPE,伊朗CZ88.NET
5.136.64.0/18,12389,ROSTELECOM-AS,RIPE,
5.139.0.0/18,33934,VolgogradEC-AS,RIPE,
5.141.128.0/18,12389,ROSTELECOM-AS,RIPE,
5.142.0.0/18,12389,ROSTELECOM-AS,RIPE,
5.142.64.0/18,12389,ROSTELECOM-AS,RIPE,
5.142.128.0/18,12389,ROSTELECOM-AS,RIPE,
5.142.192.0/18,12389,ROSTELECOM-AS,RIPE,
5.143.0.0/18,12389,ROSTELECOM-AS,RIPE,
5.143.64.0/18,12389,ROSTELECOM-AS,RIPE,
5.144.192.0/18,29247,"COSMOTE-GR Cosmote Mobile Telecommunications S.A., GR",RIPE,希腊CZ88.NET
5.145.0.0/18,15600,"FINECOM Quickline AG (former Finecom Telecommunications AG / EBM Telecom), CH",RIPE,瑞士CZ88.NET
5.145.192.0/18,44265,SMOLTELECOM-NET,RIPE,俄罗斯CZ88.NET
5.148.192.0/18,6830,LGI-UPC,RIPE,匈牙利CZ88.NET
5.150.192.0/18,8473,BAHNHOF,RIPE,瑞典CZ88.NET
5.153.0.0/18,36351,SOFTLAYER,ARIN,德国SoftLayer科技公司
5.153.128.0/18,41039,"DON-FTTH, UA",RIPE,乌克兰CZ88.NET
5.155.0.0/18,29256,INT-PDN-STE-AS,RIPE,
5.155.64.0/18,29256,INT-PDN-STE-AS,RIPE,
5.155.128.0/18,29256,INT-PDN-STE-AS,RIPE,
5.155.192.0/18,29256,INT-PDN-STE-AS,RIPE,
5.157.0.0/18,57858,"AS57858, EE",RIPE,爱沙尼亚CZ88.NET
5.158.0.0/18,12353,VODAFONE-PT,RIPE,葡萄牙CZ88.NET
5.158.128.0/18,29562,KabelBW-ASN,RIPE,德国CZ88.NET
5.159.128.0/18,12334,,RIPE,西班牙CZ88.NET
5.161.0.0/18,43754,ASIATECH,RIPE,
5.161.64.0/18,43754,ASIATECH,RIPE,
5.161.128.0/18,43754,ASIATECH,RIPE,
5.161.192.0/18,43754,ASIATECH,RIPE,
5.162.0.0/18,50010,Nawras-AS,RIPE,
5.162.64.0/18,50010,Nawras-AS,RIPE,
5.163.128.0/18,25019,SAUDINETSTC-AS,RIPE,
5.163.192.0/18,25019,SAUDINETSTC-AS,RIPE,
5.164.64.0/18,51570,SPB-AS,RIPE,
5.164.128.0/18,34533,ESAMARA-AS,RIPE,
5.164.192.0/18,42682,ERTH-NNOV-AS,RIPE,
5.166.64.0/18,50512,BARNAUL-AS,RIPE,
5.172.64.0/18,50809,ASN-DIGITELITALIA,RIPE,意大利CZ88.NET
5.176.0.0/18,20978,AVEA-Telekomunikasyon,RIPE,
5.176.64.0/18,20978,AVEA-Telekomunikasyon,RIPE,
5.176.128.0/18,20978,AVEA-Telekomunikasyon,RIPE,
5.176.192.0/18,20978,AVEA-Telekomunikasyon,RIPE,
5.177.128.0/18,20978,AVEA-Telekomunikasyon,RIPE,
5.179.128.0/18,15404,", SE",RIPE,意大利CZ88.NET
5.192.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.192.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.192.128.0/18,5384,EMIRATES-INTERNET,RIPE,
5.192.192.0/18,5384,EMIRATES-INTERNET,RIPE,
5.193.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.193.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.193.128.0/18,5384,EMIRATES-INTERNET,RIPE,
5.193.192.0/18,5384,EMIRATES-INTERNET,RIPE,
5.194.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.194.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.194.128.0/18,5384,EMIRATES-INTERNET,RIPE,
5.195.0.0/18,5384,EMIRATES-INTERNET,RIPE,
5.195.64.0/18,5384,EMIRATES-INTERNET,RIPE,
5.195.128.0/18,5384,EMIRATES-INTERNET,RIPE,
5.195.192.0/18,5384,EMIRATES-INTERNET,RIPE,
5.200.64.0/18,56466,"ZENTEX, IR",RIPE,伊朗CZ88.NET
5.201.192.0/18,50810,Mobinnet-AS,RIPE,
5.206.128.0/18,21334,ASN-VODAFONE-HU,RIPE,匈牙利CZ88.NET
5.212.64.0/18,197207,MCCI-AS,RIPE,
5.223.0.0/18,51074,MABNA,RIPE,
5.223.192.0/18,51074,MABNA,RIPE,
5.226.64.0/18,12741,AS-NETIA,RIPE,波兰CZ88.NET
5.226.192.0/18,15897,"VODAFONETURKEY, TR",RIPE,土耳其CZ88.NET
5.227.128.0/18,8580,SANDY,RIPE,
5.229.0.0/18,15897,VodafoneTurkey,RIPE,
5.229.64.0/18,15897,VodafoneTurkey,RIPE,
5.229.128.0/18,15897,VodafoneTurkey,RIPE,
5.232.0.0/18,58224,TCI,RIPE,
5.232.64.0/18,48159,TIC-AS,RIPE,
5.236.0.0/18,48159,TIC-AS,RIPE,
5.244.64.0/18,35819,Mobily-AS,RIPE,
5.246.64.0/18,35819,Mobily-AS,RIPE,
5.250.0.0/18,43754,ASIATECH,RIPE,
5.250.64.0/18,43754,ASIATECH,RIPE,
5.254.0.0/18,3223,"VOXILITY, RO",RIPE,罗马尼亚CZ88.NET
5.255.0.0/18,197328,"INETLTD, TR",RIPE,土耳其CZ88.NET
5.255.64.0/18,50673,"SERVERIUS-AS, NL",RIPE,荷兰CZ88.NET
5.255.192.0/18,13238,Yandex,RIPE,俄罗斯CZ88.NET
6.3.0.0/18,768,DNIC-AS-00768,ARIN,
8.3.0.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.6.64.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.7.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.14.0.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.15.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.18.192.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.19.192.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.20.0.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.21.64.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.23.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.34.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.35.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.37.128.0/18,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
9.9.64.0/18,NA,NA, ,美国纽约IBM公司
12.0.64.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.2.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.3.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.5.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.6.128.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.11.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.13.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.16.128.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.17.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.19.128.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.22.0.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.22.192.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.128.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.32.64.0/18,7018,ATT-INTERNET4,ARIN,美国ATT用户
