prefix,asNumber,asName,asOrg,usage
5.49.253.0/26,21502,ASN-NUMERICABLE,RIPE,
5.62.82.64/26,14537,CL-1379-14537,ARIN,马恩岛Continent8数据中心
5.101.0.0/26,44050,PIN-AS,RIPE,
5.101.0.128/26,44050,PIN-AS,RIPE,
5.101.0.192/26,44050,PIN-AS,RIPE,
5.101.0.64/26,44050,PIN-AS,RIPE,
5.101.1.0/26,44050,PIN-AS,RIPE,
5.101.1.128/26,44050,PIN-AS,RIPE,
5.101.1.192/26,44050,PIN-AS,RIPE,
5.101.1.64/26,44050,PIN-AS,RIPE,
5.101.2.0/26,44050,PIN-AS,RIPE,
5.101.2.128/26,44050,PIN-AS,RIPE,
5.101.2.192/26,44050,PIN-AS,RIPE,
5.101.2.64/26,44050,PIN-AS,RIPE,
5.101.3.0/26,44050,PIN-AS,RIPE,
5.101.3.128/26,44050,PIN-AS,RIPE,
5.101.3.192/26,44050,PIN-AS,RIPE,
5.101.3.64/26,44050,PIN-AS,RIPE,
5.101.4.0/26,44050,PIN-AS,RIPE,
5.101.4.128/26,44050,PIN-AS,RIPE,
5.101.4.192/26,44050,PIN-AS,RIPE,
5.101.4.64/26,44050,PIN-AS,RIPE,
5.101.5.0/26,44050,PIN-AS,RIPE,
5.101.5.128/26,44050,PIN-AS,RIPE,
5.101.5.192/26,44050,PIN-AS,RIPE,
5.101.5.64/26,44050,PIN-AS,RIPE,
5.101.6.0/26,44050,PIN-AS,RIPE,
5.101.6.128/26,44050,PIN-AS,RIPE,
5.101.6.192/26,44050,PIN-AS,RIPE,
5.101.6.64/26,44050,PIN-AS,RIPE,
5.101.7.0/26,44050,PIN-AS,RIPE,
5.101.7.128/26,44050,PIN-AS,RIPE,
5.101.7.192/26,44050,PIN-AS,RIPE,
5.101.7.64/26,44050,PIN-AS,RIPE,
5.101.64.0/26,44050,PIN-AS,RIPE,
5.101.64.128/26,44050,PIN-AS,RIPE,
5.101.64.192/26,44050,PIN-AS,RIPE,
5.101.64.64/26,44050,PIN-AS,RIPE,
5.101.65.0/26,44050,PIN-AS,RIPE,
5.101.65.128/26,44050,PIN-AS,RIPE,
5.101.65.192/26,44050,PIN-AS,RIPE,
5.101.65.64/26,44050,PIN-AS,RIPE,
5.101.66.0/26,44050,PIN-AS,RIPE,
5.101.66.128/26,44050,PIN-AS,RIPE,
5.101.66.192/26,44050,PIN-AS,RIPE,
5.101.66.64/26,44050,PIN-AS,RIPE,
5.101.67.0/26,44050,PIN-AS,RIPE,
5.101.67.128/26,44050,PIN-AS,RIPE,
5.101.67.192/26,44050,PIN-AS,RIPE,
5.101.67.64/26,44050,PIN-AS,RIPE,
5.144.17.0/26,15600,FINECOM,RIPE,瑞士CZ88.NET
5.145.65.0/26,15600,FINECOM,RIPE,瑞士CZ88.NET
8.8.4.64/26,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.8.8.64/26,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.25.66.0/26,20070,TELNES,ARIN,
8.37.231.64/26,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
9.9.9.64/26,19281,QUAD9-AS-1,ARIN,美国纽约IBM公司
12.5.176.128/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.17.136.192/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.232.0/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.238.128/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.32.34.64/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.38.254.64/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.45.205.192/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.49.240.0/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.52.85.128/26,3459,STBTC-SOUTH-TEXAS-BLOOD-AND-TISSUE-CENTER,ARIN,
12.107.33.128/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.107.33.192/26,7018,ATT-INTERNET4,ARIN,美国Lenoir-RhyneCollege
12.127.16.0/26,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.17.0/26,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.151.32.64/26,46826,RAZZO,ARIN,
12.166.30.64/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.175.96.64/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.165.64/26,7018,ATT-INTERNET4,ARIN,美国ATT用户
14.57.152.0/26,9945,YFGC-AS-KR,APNIC,
14.57.152.64/26,9945,YFGC-AS-KR,APNIC,
14.104.47.128/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.104.50.192/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.105.64.64/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.228.0/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.255.64/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.192/26,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.197.148.64/26,NA,NA, ,北京市鹏博士长城宽带
14.197.177.192/26,NA,NA, ,北京市鹏博士长城宽带
14.197.177.64/26,NA,NA, ,北京市鹏博士长城宽带
14.197.179.64/26,NA,NA, ,北京市鹏博士长城宽带
14.197.199.0/26,NA,NA, ,北京市鹏博士长城宽带
14.197.203.192/26,NA,NA, ,北京市鹏博士长城宽带
14.197.203.64/26,NA,NA, ,北京市鹏博士长城宽带
14.197.209.192/26,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.0/26,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.192/26,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.211.192/26,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.215.0/26,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.246.128/26,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.192/26,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.192/26,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.252.128/26,NA,NA, ,上海市长城宽带互联节点
14.197.252.64/26,NA,NA, ,上海市长城宽带互联节点
14.197.253.128/26,NA,NA, ,上海市长城宽带互联节点
14.197.254.192/26,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.204.75.192/26,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.204.84.0/26,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.209.44.64/26,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市电信
14.209.47.192/26,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市怀集县电信
15.89.145.0/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.145.192/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.146.128/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.0/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.192/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.145.0/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.0/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.192/26,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.0.90.0/26,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.163.0/26,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.166.64/26,714,APPLE-ENGINEERING,ARIN,英国Apple
17.0.186.64/26,714,APPLE-ENGINEERING,ARIN,日本Apple
17.0.190.0/26,714,APPLE-ENGINEERING,ARIN,香港Apple
17.1.2.128/26,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.3.64/26,714,APPLE-ENGINEERING,ARIN,美国Apple
20.132.2.64/26,21877,CSC-USA,ARIN,
23.2.137.0/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.64/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.181.64/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.42.191.192/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.228.128/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.53.64/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.121.0/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.0/26,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.128/26,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
23.98.56.0/26,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,日本Microsoft公司
23.98.56.128/26,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,日本Microsoft公司
23.98.56.192/26,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft公司
23.98.57.192/26,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国Microsoft公司
24.154.1.64/26,27364,ACS-INTERNET,ARIN,美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
24.159.64.64/26,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.177.176.64/26,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.178.162.64/26,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.197.96.64/26,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.217.201.0/26,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.233.167.192/26,30404,ADVANCED1,ARIN,美国佛罗里达州布劳沃德县珊瑚泉市AdvancedCable通信公司
24.237.132.64/26,8047,GCI,ARIN,美国阿拉斯加
27.22.79.128/26,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.0/26,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.42.39.64/26,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.128/26,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.101.200.128/26,17841,NCIA-AS-KR,APNIC,
27.101.201.0/26,17841,NCIA-AS-KR,APNIC,
27.101.252.0/26,17841,NCIA-AS-KR,APNIC,
27.102.91.0/26,45996,GNJ-AS-KR,APNIC,
27.102.93.192/26,45996,GNJ-AS-KR,APNIC,
27.102.203.128/26,45996,GNJ-AS-KR,APNIC,
27.102.223.64/26,45996,GNJ-AS-KR,APNIC,
27.115.124.64/26,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.64/26,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.0/26,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.64/26,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.64/26,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.64/26,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.128/26,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.64/26,4134,CHINANET-BACKBONE,APNIC,甘肃省兰州市电信
27.225.40.64/26,4134,CHINANET-BACKBONE,APNIC,甘肃省定西市电信
27.225.176.64/26,4134,CHINANET-BACKBONE,APNIC,甘肃省武威市电信
27.255.67.0/26,4766,KIXS-AS-KR,APNIC,
27.255.67.192/26,4766,KIXS-AS-KR,APNIC,
31.222.42.0/26,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
