prefix,asNumber,asName,asOrg,usage
1.202.184.72/29,4847,CNIX-AP,APNIC,北京市电信
1.202.250.8/29,4847,CNIX-AP,APNIC,北京市电信
1.202.255.48/29,4847,CNIX-AP,APNIC,北京市电信
1.204.172.16/29,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.204.235.48/29,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.237.2.192/29,38392,GOEYP-AS-KR,APNIC,
1.238.6.192/29,38402,GOESW-AS-KR,APNIC,
1.238.8.192/29,38400,GOEPT-AS-KR,APNIC,
1.238.14.192/29,38401,GOEAN-AS-KR,APNIC,
1.238.16.192/29,38394,GOESN-AS-KR,APNIC,
1.238.20.192/29,38399,GOEYJ-AS-KR,APNIC,
1.241.2.192/29,38403,GOEGU-AS-KR,APNIC,
1.242.6.192/29,38414,GOESH-AS-KR,APNIC,
2.1.1.8/29,3215,AS3215,RIPE,法国OrangeS.A.公司AS3215-FR-TELECOM-20100712网络(ROASignedandValid)
4.0.0.0/29,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.2.2.8/29,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
4.31.236.64/29,1,LVLT-1,ARIN,
4.79.238.32/29,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
5.10.143.64/29,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,英国CZ88.NET
5.10.143.8/29,4809,CHINATELECOM-CORE-WAN-CN2,APNIC,英国CZ88.NET
5.23.4.8/29,6453,AS6453,ARIN,欧盟CZ88.NET
5.23.16.0/29,6453,AS6453,ARIN,土耳其CZ88.NET
5.23.16.8/29,6453,AS6453,ARIN,欧盟CZ88.NET
5.23.28.0/29,6453,AS6453,ARIN,西班牙CZ88.NET
5.23.28.8/29,6453,AS6453,ARIN,欧盟CZ88.NET
5.35.160.104/29,8681,JT,RIPE,俄罗斯CZ88.NET
5.35.160.112/29,8681,JT,RIPE,俄罗斯CZ88.NET
5.35.160.120/29,8681,JT,RIPE,泽西岛JTGlobal
5.35.160.136/29,8681,JT,RIPE,泽西岛JTGlobal
5.35.160.152/29,8681,JT,RIPE,泽西岛JTGlobal
5.62.82.32/29,14537,CL-1379-14537,ARIN,德国CZ88.NET
5.62.82.40/29,14537,CL-1379-14537,ARIN,马恩岛Continent8数据中心
5.144.17.120/29,15600,FINECOM,RIPE,瑞士CZ88.NET
5.145.65.120/29,15600,FINECOM,RIPE,瑞士CZ88.NET
8.8.4.8/29,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.8.8.0/29,3356,LEVEL3,ARIN,美国加利福尼亚州圣克拉拉县山景市谷歌公司
8.37.231.24/29,3356,LEVEL3,ARIN,美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
8.44.88.192/29,1,LVLT-1,ARIN,
8.45.82.48/29,1,LVLT-1,ARIN,
8.45.82.64/29,1,LVLT-1,ARIN,
8.45.87.176/29,1,LVLT-1,ARIN,
8.45.192.208/29,1,LVLT-1,ARIN,
8.45.212.168/29,1,LVLT-1,ARIN,
8.45.227.120/29,1,LVLT-1,ARIN,
8.45.237.136/29,1,LVLT-1,ARIN,
8.45.238.232/29,1,LVLT-1,ARIN,
8.45.242.184/29,1,LVLT-1,ARIN,
8.45.242.248/29,1,LVLT-1,ARIN,
8.45.243.0/29,1,LVLT-1,ARIN,
8.45.243.96/29,1,LVLT-1,ARIN,
8.45.244.0/29,1,LVLT-1,ARIN,
8.46.84.192/29,1,LVLT-1,ARIN,
8.47.124.0/29,1,LVLT-1,ARIN,
9.9.9.0/29,19281,QUAD9-AS-1,ARIN,美国纽约IBM公司
12.17.136.136/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.25.232.120/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.32.34.40/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.49.240.72/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.127.16.72/29,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.166.30.8/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.175.96.0/29,7018,ATT-INTERNET4,ARIN,美国美国电话电报公司(AT&T)用户
12.175.96.8/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.165.32/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.207.192.48/29,7018,ATT-INTERNET4,ARIN,美国加利福尼亚州斯坦福市斯坦福大学
12.207.192.56/29,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.229.60.8/29,46826,RAZZO,ARIN,
14.33.166.40/29,23564,CITIBANKKOREA-AS-KR,APNIC,
14.34.221.72/29,4766,KIXS-AS-KR,APNIC,
14.104.47.208/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.104.50.152/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.105.64.40/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.228.80/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.255.40/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.136/29,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.197.148.0/29,NA,NA, ,北京市鹏博士长城宽带
14.197.148.56/29,NA,NA, ,北京市鹏博士长城宽带
14.197.149.128/29,NA,NA, ,北京市鹏博士长城宽带
14.197.149.240/29,NA,NA, ,北京市鹏博士长城宽带
14.197.149.56/29,NA,NA, ,北京市鹏博士长城宽带
14.197.149.64/29,NA,NA, ,北京市鹏博士长城宽带
14.197.149.88/29,NA,NA, ,北京市鹏博士长城宽带
14.197.176.144/29,NA,NA, ,北京市鹏博士长城宽带
14.197.176.232/29,NA,NA, ,北京市鹏博士长城宽带
14.197.177.0/29,NA,NA, ,北京市鹏博士长城宽带
14.197.177.136/29,NA,NA, ,北京市鹏博士长城宽带
14.197.178.104/29,NA,NA, ,北京市鹏博士长城宽带
14.197.178.32/29,NA,NA, ,北京市鹏博士长城宽带
14.197.178.80/29,NA,NA, ,北京市鹏博士长城宽带
14.197.179.24/29,NA,NA, ,北京市鹏博士长城宽带
14.197.179.40/29,NA,NA, ,北京市鹏博士长城宽带
14.197.199.112/29,NA,NA, ,北京市鹏博士长城宽带
14.197.201.176/29,NA,NA, ,北京市鹏博士长城宽带
14.197.203.144/29,NA,NA, ,北京市鹏博士长城宽带
14.197.209.128/29,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.120/29,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.136/29,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.211.176/29,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.215.88/29,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.240.136/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.152/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.200/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.208/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.224/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.16/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.184/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.232/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.48/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.8/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.80/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.152/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.160/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.208/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.24/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.8/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.152/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.184/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.224/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.240/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.40/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.72/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.80/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.120/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.152/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.168/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.224/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.240/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.80/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.112/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.128/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.216/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.24/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.40/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.48/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.246.216/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.176/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.56/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.8/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.80/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.32/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.64/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.104/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.160/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.24/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.40/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.8/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.252.192/29,NA,NA, ,上海市长城宽带互联节点
14.197.252.8/29,NA,NA, ,上海市长城宽带互联节点
14.197.253.216/29,NA,NA, ,上海市长城宽带互联节点
14.197.253.56/29,NA,NA, ,上海市长城宽带互联节点
14.197.254.0/29,NA,NA, ,上海市长城宽带互联节点
14.197.254.136/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.184/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.64/29,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.204.75.160/29,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.204.84.120/29,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.209.44.32/29,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市电信
14.209.47.136/29,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市怀集县电信
15.89.145.112/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.145.184/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.145.72/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.146.232/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.136/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.184/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.72/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.145.72/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.112/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.184/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.72/29,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.0.90.120/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.90.64/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.163.120/29,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.166.24/29,714,APPLE-ENGINEERING,ARIN,英国Apple
17.0.184.48/29,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.184.64/29,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.186.8/29,714,APPLE-ENGINEERING,ARIN,日本Apple
17.1.0.144/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.0.200/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.2.208/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.3.48/29,714,APPLE-ENGINEERING,ARIN,美国Apple
17.91.1.128/29,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.216/29,714,APPLE-ENGINEERING,ARIN,美国Apple
23.2.137.104/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.0/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.24/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.181.8/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.42.191.136/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.228.248/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.53.32/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.121.104/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.104/29,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
23.76.204.216/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.80/29,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.225.136.160/29,40065,CNServersLLC,RIPE,
24.154.1.8/29,27364,ACS-INTERNET,ARIN,美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
24.159.64.24/29,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.177.176.40/29,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.178.162.8/29,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.197.96.24/29,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.217.201.72/29,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.237.132.8/29,8047,GCI,ARIN,美国阿拉斯加
27.22.79.216/29,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.72/29,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.42.39.48/29,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.216/29,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.50.18.216/29,23947,MORATELINDONAP-AS-ID,APNIC,
27.50.27.168/29,23947,MORATELINDONAP-AS-ID,APNIC,
27.115.124.40/29,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.48/29,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.112/29,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.56/29,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.32/29,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.0/29,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.216/29,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.16/29,4134,CHINANET-BACKBONE,APNIC,甘肃省金昌市电信
27.225.40.0/29,4134,CHINANET-BACKBONE,APNIC,甘肃省电信
27.225.176.0/29,4134,CHINANET-BACKBONE,APNIC,甘肃省电信
31.28.20.216/29,29076,CITYTELECOM-AS,RIPE,
31.28.20.248/29,29076,CITYTELECOM-AS,RIPE,
31.222.42.72/29,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
