prefix,asNumber,asName,asOrg,usage
1.29.8.0/21,4837,CHINA169-Backbone,APNIC,内蒙古呼伦贝尔市联通
1.29.40.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.29.96.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.29.144.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.29.232.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.32.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.40.0/21,4837,CHINA169-Backbone,APNIC,内蒙古乌兰察布市联通
1.30.104.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.152.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.168.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.184.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.30.224.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.31.192.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.31.248.0/21,4837,CHINA169-Backbone,APNIC,内蒙古赤峰市联通
1.32.96.0/21,4788,TMNET-AS-AP,APNIC,马来西亚大马电讯
1.32.208.0/21,64050,"BCPL-SG BGPNET Global ASN, SG",APNIC,台湾省RackIP
1.32.216.0/21,64050,"BCPL-SG BGPNET Global ASN, SG",APNIC,马来西亚CZ88.NET
1.32.248.0/21,NA,NA, ,马来西亚CZ88.NET
1.34.16.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.34.40.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.34.56.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.64.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.80.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.34.88.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.96.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.34.128.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.144.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.160.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.34.168.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.34.176.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.34.184.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.34.192.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.34.240.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.35.104.0/21,3462,HINET,APNIC,台湾省中华电信
1.35.168.0/21,3462,HINET,APNIC,台湾省中华电信
1.35.184.0/21,3462,HINET,APNIC,台湾省中华电信
1.44.0.0/21,4804,MPX-AS,APNIC,
1.44.8.0/21,4804,MPX-AS,APNIC,
1.44.16.0/21,4804,MPX-AS,APNIC,
1.44.24.0/21,4804,MPX-AS,APNIC,
1.44.32.0/21,4804,MPX-AS,APNIC,
1.44.40.0/21,4804,MPX-AS,APNIC,
1.44.48.0/21,4804,MPX-AS,APNIC,
1.44.56.0/21,4804,MPX-AS,APNIC,
1.46.0.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.8.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.32.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.40.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.64.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.72.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.96.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.104.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.128.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.136.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.160.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.168.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.192.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.200.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.224.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.46.232.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.0.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.8.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.32.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.40.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.64.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.72.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.96.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.104.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.128.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.136.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.160.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.168.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.192.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.200.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.224.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.47.232.0/21,24378,ENGTAC-AS-TH-AP,APNIC,
1.48.32.0/21,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.48.80.0/21,4134,CHINANET-BACKBONE,APNIC,贵州省黔南州电信
1.49.104.0/21,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.49.168.0/21,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.49.176.0/21,4134,CHINANET-BACKBONE,APNIC,贵州省贵阳市电信
1.51.48.0/21,4538,ERX-CERNET-BKB,APNIC,江苏省常州市常州大学教育网
1.51.56.0/21,4538,ERX-CERNET-BKB,APNIC,江苏省南京市江苏第二师范学院教育网
1.51.112.0/21,4538,ERX-CERNET-BKB,APNIC,安徽省滁州市滁州职业技术学院教育网
1.51.120.0/21,4538,ERX-CERNET-BKB,APNIC,安徽省合肥市合肥师范学院教育网
1.51.160.0/21,4538,ERX-CERNET-BKB,APNIC,山东省潍坊市潍坊学院教育网
1.51.168.0/21,4538,ERX-CERNET-BKB,APNIC,山东省德州市德州学院教育网
1.52.32.0/21,18403,FPT-AS-AP,APNIC,
1.52.120.0/21,18403,FPT-AS-AP,APNIC,
1.54.208.0/21,18403,FPT-AS-AP,APNIC,
1.54.248.0/21,18403,FPT-AS-AP,APNIC,
1.55.40.0/21,18403,FPT-AS-AP,APNIC,
1.55.176.0/21,18403,FPT-AS-AP,APNIC,
1.55.192.0/21,18403,FPT-AS-AP,APNIC,
1.56.104.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.56.232.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省牡丹江市联通
1.56.248.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省牡丹江市联通
1.57.8.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.57.24.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.57.40.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.57.48.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.57.216.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省鸡西市联通
1.57.224.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省鸡西市联通
1.57.240.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省鸡西市联通
1.58.16.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.40.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.144.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.160.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.192.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.232.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.58.248.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.59.32.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.59.64.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.59.88.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.59.160.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省佳木斯市联通
1.59.192.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省佳木斯市联通
1.59.232.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省佳木斯市联通
1.60.0.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省联通
1.60.32.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省黑河市联通
1.60.168.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省伊春市联通
1.60.200.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省齐齐哈尔市联通
1.61.0.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.61.32.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.61.168.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省齐齐哈尔市联通
1.61.224.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省齐齐哈尔市联通
1.62.8.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.16.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.32.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.40.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市双城区联通
1.62.72.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.96.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.136.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.152.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.184.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.232.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.62.248.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省哈尔滨市联通
1.63.72.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省大兴安岭地区联通
1.63.88.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省联通
1.63.112.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省大庆市联通
1.63.160.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省绥化市联通
1.63.232.0/21,4837,CHINA169-Backbone,APNIC,黑龙江省伊春市联通
1.66.24.0/21,9605,docomo,JPNIC,
1.66.96.0/21,9605,docomo,JPNIC,
1.67.224.0/21,9605,docomo,JPNIC,
1.71.32.0/21,4134,CHINANET-BACKBONE,APNIC,山西省太原市电信
1.74.200.0/21,9605,docomo,JPNIC,
1.75.16.0/21,9605,docomo,JPNIC,
1.75.144.0/21,9605,docomo,JPNIC,
1.75.176.0/21,9605,docomo,JPNIC,
1.75.248.0/21,9605,docomo,JPNIC,
1.76.8.0/21,9605,docomo,JPNIC,
1.76.64.0/21,9605,docomo,JPNIC,
1.76.80.0/21,9605,docomo,JPNIC,
1.76.152.0/21,9605,docomo,JPNIC,
1.79.40.0/21,9605,docomo,JPNIC,
1.79.104.0/21,9605,docomo,JPNIC,
1.79.216.0/21,9605,docomo,JPNIC,
1.80.144.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.81.0.0/21,134768,ChinaNet-Sichuan-Chengdu-MAN,APNIC,
1.81.88.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省渭南市电信
1.81.104.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省渭南市电信
1.81.168.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省汉中市电信
1.81.184.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省汉中市电信
1.81.200.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省汉中市电信
1.81.248.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省汉中市电信
1.82.40.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省安康市电信
1.82.56.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.82.232.0/21,134768,ChinaNet-Sichuan-Chengdu-MAN,APNIC,
1.83.8.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.83.152.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.84.104.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.8.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.40.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.56.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.176.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.85.232.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.24.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.72.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.86.112.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.87.232.0/21,4134,CHINANET-BACKBONE,APNIC,陕西省西安市电信
1.93.8.0/21,4847_4808,CNIX-AP CHINA169-BJ ,APNIC  ,北京市鹏博士酒仙桥数据中心
1.119.192.0/21,4808,CHINA169-BJ,APNIC,北京市联通
1.160.32.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.160.56.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.160.64.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.160.72.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.160.160.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.160.168.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.160.208.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.160.216.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.161.0.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.161.8.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.161.40.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.161.48.0/21,3462,HINET,APNIC,台湾省宜兰县中华电信
1.161.56.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.161.112.0/21,3462,HINET,APNIC,台湾省宜兰县中华电信
1.161.120.0/21,3462,HINET,APNIC,台湾省花莲县中华电信
1.161.152.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.161.176.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.161.184.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.161.240.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.162.32.0/21,3462,HINET,APNIC,台湾省宜兰县中华电信
1.162.40.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.162.128.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.162.136.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.162.176.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.162.184.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.162.208.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.162.216.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.162.240.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.163.16.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.163.24.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.163.48.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.163.56.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.163.64.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.163.72.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.163.80.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.163.88.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.163.192.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.163.200.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.163.208.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.163.216.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.163.224.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.163.232.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.163.240.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.164.112.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.164.120.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.164.128.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.164.136.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.164.144.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.164.152.0/21,3462,HINET,APNIC,台湾省花莲县中华电信
1.164.160.0/21,3462,HINET,APNIC,台湾省花莲县中华电信
1.164.168.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.164.176.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.164.184.0/21,3462,HINET,APNIC,台湾省中华电信
1.164.240.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.165.32.0/21,3462,HINET,APNIC,台湾省云林县中华电信
1.165.40.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.165.96.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.165.104.0/21,3462,HINET,APNIC,台湾省云林县中华电信
1.165.208.0/21,3462,HINET,APNIC,台湾省彰化县中华电信
1.165.216.0/21,3462,HINET,APNIC,台湾省云林县中华电信
1.166.48.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.166.56.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.166.112.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.166.120.0/21,3462,HINET,APNIC,台湾省中华电信
1.166.128.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.166.176.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.166.200.0/21,3462,HINET,APNIC,台湾省台南市中华电信
1.167.0.0/21,3462,HINET,APNIC,台湾省中华电信
1.167.8.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.167.24.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.167.176.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.167.184.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.168.112.0/21,3462,HINET,APNIC,台湾省南投县中华电信
1.168.120.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.168.240.0/21,3462,HINET,APNIC,台湾省南投县中华电信
1.169.48.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.169.56.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.169.120.0/21,3462,HINET,APNIC,台湾省宜兰县中华电信
1.169.144.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.169.152.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.169.208.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.169.216.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.169.240.0/21,3462,HINET,APNIC,台湾省新竹市中华电信
1.170.0.0/21,3462,HINET,APNIC,台湾省彰化县中华电信
1.170.8.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.170.64.0/21,3462,HINET,APNIC,台湾省彰化县中华电信
1.170.72.0/21,3462,HINET,APNIC,台湾省南投县中华电信
1.170.80.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.170.88.0/21,3462,HINET,APNIC,台湾省云林县中华电信
1.170.224.0/21,3462,HINET,APNIC,台湾省中华电信
1.170.232.0/21,3462,HINET,APNIC,台湾省台中市中华电信
1.170.240.0/21,3462,HINET,APNIC,台湾省苗栗县中华电信
1.171.112.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.171.120.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.171.144.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.171.152.0/21,3462,HINET,APNIC,台湾省台北市中华电信
1.171.224.0/21,3462,HINET,APNIC,台湾省新北市中华电信
1.171.232.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.171.240.0/21,3462,HINET,APNIC,台湾省桃园市中华电信
1.172.48.0/21,3462,HINET,APNIC,台湾省屏东县中华电信
1.172.56.0/21,3462,HINET,APNIC,台湾省台南市中华电信
1.172.64.0/21,3462,HINET,APNIC,台湾省中华电信
1.172.72.0/21,3462,HINET,APNIC,台湾省屏东县中华电信
